"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2004","SE",135,"3","2004","75",14016,8711,0,0,,,,,,0,0,0,0,0,3826,,0,750,0,4554,"2","2","NA","2","1","2","1","1","1","1","1","4","3835.95","3","3","NA","2","2","2","1","1","5","2","1","NA","NA","1091.05","1","1","1",1,,,,,,
"2004","SE",144,"4","2004","80",16612,13875,0,0,,,,,,0,0,0,0,0,652,,0,0,0,2737,"2","2","NA","1","1","1","1","1","1","1","1","4","1369.98","3","NA","2","2","2","2","4","2","3","2","1","350.72","NA","464.48","1","1","1",1,,,,,,
"2004","SE",152,"3","2004","80",65649,53299,0,0,,,,,,0,0,0,0,0,4145,,0,103,0,12247,"2","2","NA","2","1","2","1","1","3","1","1","2","NA","2","3","2","2","NA","2","2","1","5","1","1","NA","NA","498.24","1","1","1",1,,,,,,
"2004","SE",193,"1","2004","55",67103,61804,0,0,,,,,,0,0,0,12372,0,1143,,0,0,0,5299,"NA","2","2","1","1","1","1","1","2","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","970.5","1","1","1",1,,,,,,
"2004","SE",198,"2","2004","75",16955,15415,0,0,,,,,,0,0,0,0,0,2424,,0,0,0,1540,"1","2","NA","2","1","1","1","1","1","1","1","4","2082.37","1","3","2","2","2","2","1","1","4","2","2","719.41","NA","484.32","1","1","1",1,,,,,,
"2004","SE",199,"3","2004","NA",2684,1152,0,0,,,,,,0,0,0,0,0,14,,0,0,0,1532,"2","2","1","2","1","1","1","1","1","1","2","6","767.19","2","1","2","2","2","2","4","1","6","2","1","NA","NA","578.24","1","1","1",1,,,,,,
"2004","SE",244,"3","2004","60",32377,23785,0,0,,,,,,0,0,0,0,0,2,,0,0,0,8592,"2","2","NA","1","1","1","1","1","1","1","2","4","986.39","2","NA","2","2","2","1","4","1","5","2","1","NA","NA","630.52","1","1","1",1,,,,,,
"2004","SE",256,"2","2004","60",1308,1169,0,0,,,,,,0,0,0,0,0,2,,0,0,0,140,"NA","NA","2","1","1","1","1","1","1","1","1","NA","NA","2","3","1","1","1","1","1","1","3","2","1","537.03","NA","531.88","1","1","1",1,,,,,,
"2004","SE",269,"2","2004","90",21117,14450,0,0,,,,,,0,0,0,0,0,6,,0,6379,0,288,"2","2","NA","1","1","1","1","1","NA","1","1","1","NA","2","NA","2","2","2","2","1","2","4","2","1","508.1","NA","334.6","1","1","1",1,,,,,,
"2004","SE",271,"1","2004","50",51183,45756,0,0,,,,,,0,0,0,0,0,2,,0,0,0,5428,"2","2","1","1","1","1","1","1","3","1","2","4","1643.98","1","NA","2","NA","2","2","4","1","3","2","1","NA","NA","641.81","1","1","1",1,,,,,,
"2004","SE",307,"2","2004","50",21740,8401,0,0,,,,,,0,0,0,0,0,841,,0,0,0,13339,"2","2","2","2","1","1","1","1","1","3","1","4","3287.96","3","3","2","2","2","2","4","1","6","1","1","NA","NA","615.4","1","1","1",1,,,,,,
"2004","SE",330,"3","2004","75",21740,16469,0,0,,,,,,0,0,0,0,0,244,,0,1111,0,4159,"2","2","NA","1","1","1","1","1","2","2","2","4","3835.95","2","NA","2","2","1","2","1","1","6","2","1","NA","NA","498.24","1","1","1",1,,,,,,
"2004","SE",363,"4","2004","75",31870,25483,0,0,,,,,,0,0,0,896,0,81,,0,0,0,6387,"2","2","NA","1","1","1","1","1","1","3","1","6","2739.97","1","2","2","NA","2","2","4","1","5","2","1","712.39","NA","348.85","1","1","1",1,,,,,,
"2004","SE",379,"1","2004","65",4250,1713,0,0,,,,,,0,0,0,2917,0,3,,0,0,0,2537,"NA","2","2","2","1","2","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","2","1","2","1","NA","NA","402.78","1","1","1",1,,,,,,
"2004","SE",382,"3","2004","75",124096,115341,0,0,,,,,,0,0,48111,0,0,0,,0,762,0,7993,"NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","524.98","1","1","1",1,,,,,,
"2004","SE",385,"2","2004","60",18283,17348,0,0,,,,,,0,0,0,0,0,1089,,0,0,0,935,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","1","3","2","2","2","2","4","2","2","2","1","NA","NA","374.94","1","1","1",1,,,,,,
"2004","SE",416,"4","2004","65",21707,3451,0,0,,,,,,0,0,0,5462,0,1,,0,0,0,18256,"2","NA","NA","2","1","1","1","1","1","1","1","5","NA","1","3","2","2","2","1","1","1","5","2","1","NA","NA","498.24","1","1","1",1,,,,,,
"2004","SE",418,"3","2004","NA",8365,7603,0,0,,,,,,0,0,0,0,0,0,,0,138,0,624,"2","2","2","1","1","1","1","1","1","3","3","2","1095.99","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","506.35","1","1","1",1,,,,,,
"2004","SE",473,"3","2004","50",15762,13505,0,0,,,,,,0,0,0,0,0,70,,0,31,0,2226,"2","2","2","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","NA","1","1","1","5","2","1","NA","NA","334.6","1","1","1",1,,,,,,
"2004","SE",505,"4","2004","NA",56,-4275,0,0,,,,,,0,0,0,0,0,56,,0,0,0,4331,"2","2","NA","2","1","1","1","1","1","1","3","6","1643.98","2","2","2","2","2","1","1","1","2","2","1","NA","NA","604.77","1","1","1",1,,,,,,
"2004","SE",519,"2","2004","75",28357,27985,0,0,,,,,,0,0,0,0,0,200,,0,0,0,372,"2","2","NA","1","1","1","1","2","1","1","1","3","2630.37","3","NA","2","2","2","2","4","2","2","2","1","241.12","NA","479.82","1","1","1",1,,,,,,
"2004","SE",530,"4","2004","90",22423,14780,0,0,,,,,,0,0,0,0,0,2459,,0,0,0,7643,"2","2","NA","NA","1","1","1","1","1","1","2","4","1643.98","2","3","2","2","2","2","3","2","4","2","1","NA","NA","1343.9","1","1","1",1,,,,,,
"2004","SE",539,"2","2004","50",7191,5912,0,0,,,,,,0,0,0,0,0,166,,0,0,0,1280,"2","2","2","1","1","2","1","1","1","1","2","5","2739.97","3","2","2","NA","2","2","4","1","4","2","1","NA","NA","584.49","1","1","1",1,,,,,,
"2004","SE",540,"1","2004","90",323,-88,0,0,,,,,,0,0,0,0,0,282,,0,0,0,412,"2","2","NA","1","1","1","1","1","3","NA","1","2","1972.78","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","453.52","1","1","1",1,,,,,,
"2004","SE",591,"3","2004","70",27185,17038,0,0,,,,,,0,0,0,0,0,1401,,0,0,0,10147,"1","2","1","2","1","1","1","1","1","NA","1","3","NA","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","564.98","1","1","1",1,,,,,,
"2004","SE",600,"4","2004","65",23617,16741,0,0,,,,,,0,0,0,0,0,0,,0,1677,0,5200,"2","2","2","1","1","1","1","1","1","1","2","6","NA","3","3","2","2","2","2","4","2","1","2","1","NA","NA","285.61","1","1","1",1,,,,,,
"2004","SE",605,"3","2004","55",22659,18381,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4278,"2","2","NA","1","1","1","1","1","3","2","2","4","NA","3","3","2","2","2","2","1","2","2","2","1","NA","NA","752.83","1","1","1",1,,,,,,
"2004","SE",623,"3","2004","75",2072,1008,0,0,,,,,,0,0,0,0,0,132,,0,0,0,1064,"2","NA","2","1","1","1","1","1","3","3","3","4","1643.98","3","NA","2","2","2","2","4","1","1","2","1","NA","NA","383.7","1","1","1",1,,,,,,
"2004","SE",633,"3","2004","45",5308,-340,0,0,,,,,,0,0,0,946,0,79,,0,0,0,5648,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","286.82","1","1","1",1,,,,,,
"2004","SE",641,"4","2004","90",962,-7104,0,0,,,,,,0,0,0,0,0,242,,0,424,0,7642,"2","2","NA","1","1","2","1","1","1","1","1","6","1643.98","2","NA","2","2","2","2","1","1","3","2","1","478.62","NA","848.4","1","1","1",1,,,,,,
"2004","SE",654,"2","2004","90",12226,6862,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5364,"NA","2","1","1","1","1","1","1","1","3","1","5","931.59","1","2","2","1","2","2","3","2","1","2","1","NA","NA","532.1","1","1","1",1,,,,,,
"2004","SE",689,"1","2004","75",75043,70998,0,0,,,,,,0,0,0,0,0,588,,0,0,0,4045,"2","2","NA","1","1","1","1","1","1","1","3","2","NA","2","NA","2","2","2","1","1","1","6","2","1","478.62","NA","871.64","1","1","1",1,,,,,,
"2004","SE",698,"1","2004","NA",25535,12511,0,0,,,,,,0,0,0,0,0,0,,0,1831,0,11193,"1","2","2","2","2","1","1","1","1","3","1","4","2191.97","NA","NA","2","1","NA","2","4","2","3","2","NA","274","NA","438.83","1","1","1",1,,,,,,
"2004","SE",699,"1","2004","58",30618,30269,0,0,,,,,,0,0,0,0,0,0,,0,0,0,349,"2","2","NA","2","1","1","1","1","1","3","1","4","876.79","2","NA","2","2","1","2","4","2","4","2","1","686.96","NA","378.44","1","1","1",1,,,,,,
"2004","SE",703,"3","2004","62",8316,1998,0,0,,,,,,0,0,0,0,0,8,,0,1333,0,4986,"2","2","NA","1","1","2","1","1","1","3","1","2","NA","3","NA","2","2","2","1","4","1","2","2","1","175.36","NA","NA","1","1","1",1,,,,,,
"2004","SE",709,"4","2004","55",41899,26131,0,0,,,,,,0,0,0,0,0,14,,0,0,0,15768,"2","2","2","1","1","2","1","1","2","1","1","2","2411.17","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","644","1","1","1",1,,,,,,
"2004","SE",712,"2","2004","90",20318,17280,0,0,,,,,,0,0,0,0,0,0,,0,691,0,2347,"2","NA","NA","1","1","1","1","1","1","1","3","3","2191.97","1","NA","2","2","2","2","3","1","4","2","1","412.31","NA","269.06","1","1","1",1,,,,,,
"2004","SE",753,"4","2004","90",47909,38864,0,0,,,,,,0,0,1220,0,0,0,,0,961,0,8084,"2","2","NA","1","1","NA","1","1","NA","1","1","3","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","286.82","1","1","1",1,,,,,,
"2004","SE",775,"4","2004","60",41604,31737,0,0,,,,,,0,0,0,16908,0,800,,0,0,0,9867,"NA","2","NA","1","1","1","1","1","NA","1","1","6","3287.96","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","1460.62","1","1","1",1,,,,,,
"2004","SE",870,"2","2004","65",33848,22341,0,0,,,,,,0,0,0,3920,0,0,,0,0,0,11506,"2","NA","NA","1","1","1","1","1","1","1","1","3","NA","NA","NA","2","2","2","2","1","1","5","2","1","920.63","NA","668.44","1","1","1",1,,,,,,
"2004","SE",889,"4","2004","65",18088,9783,0,0,,,,,,0,0,0,0,0,314,,0,0,0,8305,"2","2","2","1","2","1","1","1","1","2","1","4","1315.18","1","NA","1","2","2","2","4","1","6","2","1","NA","NA","895.09","1","1","1",1,,,,,,
"2004","SE",903,"1","2004","50",13064,10578,0,0,,,,,,0,0,0,0,0,0,,0,119,0,2367,"2","2","NA","1","1","1","1","1","1","3","1","4","2191.97","3","NA","2","2","2","2","1","1","1","2","1","630.19","NA","400.36","1","1","1",1,,,,,,
"2004","SE",908,"1","2004","90",40240,28835,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11405,"2","2","NA","2","1","1","1","1","1","1","1","1","2739.97","2","NA","2","2","2","2","3","1","3","1","1","591.83","NA","507.44","1","1","1",1,,,,,,
"2004","SE",920,"4","2004","90",30564,29900,0,0,,,,,,0,0,0,0,0,0,,0,92,0,572,"2","2","2","2","1","1","1","1","1","1","1","6","1643.98","3","3","2","2","2","2","1","1","6","2","1","478.62","NA","555.99","1","1","1",1,,,,,,
"2004","SE",926,"4","2004","25",32536,22217,0,0,,,,,,0,0,14059,0,0,2,,0,442,0,9877,"2","2","NA","1","1","2","1","1","3","1","2","4","NA","2","3","2","2","2","2","4","2","6","2","1","916.79","NA","1016.31","1","1","1",1,,,,,,
"2004","SE",969,"2","2004","62",4284,3176,0,0,,,,,,0,0,0,0,0,385,,0,0,0,1108,"2","2","2","2","1","1","1","1","1","2","1","6","2849.56","1","2","2","2","2","2","3","2","6","1","1","NA","NA","895.09","1","1","1",1,,,,,,
"2004","SE",991,"2","2004","45",16845,14704,0,0,,,,,,0,0,0,0,0,86,,0,487,0,1654,"2","2","2","1","1","2","1","1","NA","3","1","2","1643.98","1","NA","1","2","2","NA","1","1","2","1","1","1369.98","NA","479.71","1","1","1",1,,,,,,
"2004","SE",1012,"3","2004","55",29931,19657,0,0,,,,,,0,0,0,0,0,6,,0,0,96,10177,"2","2","NA","2","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","1","1","3","2","1","NA","NA","785.71","1","1","1",1,,,,,,
"2004","SE",1015,"2","2004","80",97,-4486,0,0,,,,,,0,0,0,0,0,97,,0,0,0,4582,"2","2","NA","1","1","1","1","1","1","1","1","6","986.39","3","NA","2","2","2","2","4","2","2","NA","1","NA","NA","103.24","1","1","1",1,,,,,,
"2004","SE",1017,"2","2004","50",17134,11985,0,0,,,,,,0,0,0,0,0,136,,0,0,0,5149,"NA","2","NA","1","1","1","1","1","1","1","1","NA","NA","3","3","2","2","2","2","2","1","3","2","1","NA","NA","668.44","1","1","1",1,,,,,,
"2004","SE",1021,"4","2004","55",16998,13126,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3872,"NA","1","NA","1","1","1","1","1","2","1","1","2","1972.78","1","NA","2","2","2","1","4","1","3","1","1","507.44","NA","766.86","1","1","1",1,,,,,,
"2004","SE",1064,"4","2004","35",15726,10195,0,0,,,,,,0,0,145,677,0,0,,0,0,0,5530,"1","2","NA","1","1","2","1","NA","3","1","1","5","1095.99","3","3","2","2","2","2","1","2","2","2","1","876.79","NA","273.56","1","1","1",1,,,,,,
"2004","SE",1091,"2","2004","51",10335,2326,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8009,"2","2","NA","1","1","1","1","1","1","NA","3","4","NA","2","2","NA","2","2","2","1","2","1","2","1","393.79","NA","279.81","1","1","1",1,,,,,,
"2004","SE",1093,"4","2004","55",2,-553,0,0,,,,,,0,0,0,0,0,2,,0,0,0,555,"2","2","2","1","1","1","1","1","3","1","1","4","NA","2","3","2","2","2","2","4","2","5","2","1","NA","NA","397.08","1","1","1",1,,,,,,
"2004","SE",1132,"4","2004","55",26084,19018,0,0,,,,,,0,0,0,4483,0,263,,0,2235,0,4831,"1","NA","1","1","1","1","1","1","1","1","2","6","767.19","3","3","2","1","2","2","4","2","6","2","1","NA","NA","762.26","1","1","1",1,,,,,,
"2004","SE",1138,"4","2004","75",47806,45198,0,0,,,,,,0,0,0,0,0,367,,0,0,0,2608,"NA","2","2","2","1","2","1","1","3","1","2","4","3287.96","3","NA","2","2","2","2","4","1","6","2","1","580.87","NA","597.53","1","1","1",1,,,,,,
"2004","SE",1143,"1","2004","45",39947,32891,0,0,,,,,,0,0,0,0,0,0,,0,638,0,6418,"NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","524.98","1","1","1",1,,,,,,
"2004","SE",1160,"1","2004","50",15205,13961,0,0,,,,,,0,0,0,0,0,0,,0,196,0,1048,"2","2","NA","1","1","2","1","1","1","1","1","4","1095.99","NA","NA","2","2","2","1","1","1","4","2","1","712.39","NA","1228.93","1","1","1",1,,,,,,
"2004","SE",1198,"3","2004","60",4933,959,0,0,,,,,,0,0,0,0,0,23,,0,0,0,3974,"2","2","1","1","1","1","1","1","1","3","1","6","NA","3","2","2","2","2","2","2","1","2","2","1","NA","NA","817.17","1","1","1",1,,,,,,
"2004","SE",1226,"4","2004","65",21725,19827,0,0,,,,,,0,0,0,0,0,1580,,0,0,0,1898,"2","NA","2","1","1","NA","1","1","1","NA","3","5","657.59","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","480.04","1","1","1",1,,,,,,
"2004","SE",1227,"2","2004","70",31233,21877,0,0,,,,,,0,0,0,2104,0,0,,0,955,0,8401,"2","2","NA","1","2","1","1","1","1","1","1","3","NA","2","1","2","2","2","2","1","2","4","2","1","NA","NA","526.73","1","1","1",1,,,,,,
"2004","SE",1278,"3","2004","75",37009,28225,0,0,,,,,,0,0,0,0,0,2,,0,0,0,8784,"2","2","2","2","1","1","1","1","1","1","1","2","1534.38","2","NA","2","2","2","2","2","1","3","2","1","535.5","NA","630.74","1","1","1",1,,,,,,
"2004","SE",1282,"2","2004","75",10464,-1449,0,0,,,,,,0,0,0,2335,0,0,,0,0,0,11913,"2","2","NA","1","1","2","1","1","1","1","1","1","NA","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","SE",1288,"4","2004","50",26278,23113,0,0,,,,,,0,0,0,2409,0,1,,0,798,0,2366,"2","2","2","1","2","NA","1","1","2","3","1","3","1753.58","2","NA","2","2","2","NA","4","2","4","2","1","263.04","NA","531.88","1","1","1",1,,,,,,
"2004","SE",1321,"2","2004","70",63142,58769,0,0,,,,,,0,0,0,0,0,233,,0,0,0,4373,"2","NA","NA","1","1","1","1","1","1","1","1","3","3835.95","1","NA","2","2","2","2","1","2","6","2","1","537.25","NA","587.12","1","1","1",1,,,,,,
"2004","SE",1393,"2","2004","90",21753,16859,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4894,"2","2","NA","1","1","1","1","1","3","1","1","NA","756.23","1","NA","2","2","2","2","1","2","2","2","1","NA","NA","411.32","1","1","1",1,,,,,,
"2004","SE",1408,"1","2004","90",20755,18212,0,0,,,,,,0,0,0,1450,0,17,,0,363,0,2180,"2","2","NA","1","1","1","1","1","1","1","1","3","3287.96","3","3","2","2","2","2","4","1","4","2","1","NA","NA","487.28","1","1","1",1,,,,,,
"2004","SE",1409,"1","2004","65",4763,-378,0,0,,,,,,0,0,0,0,0,12,,0,0,0,5141,"2","2","2","1","1","1","1","1","NA","2","1","5","657.59","3","NA","2","2","2","1","4","1","3","2","1","NA","NA","329.78","1","1","1",1,,,,,,
"2004","SE",1410,"1","2004","65",31901,26876,0,0,,,,,,0,0,6098,3586,0,0,,0,0,0,5025,"1","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","1","NA","2","2","2","2","1","4","2","1","NA","NA","484.32","1","1","1",1,,,,,,
"2004","SE",1420,"2","2004","75",15447,14378,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1069,"NA","NA","2","1","1","1","1","1","1","1","1","3","NA","3","3","2","2","2","2","1","1","3","2","1","NA","NA","524.98","1","1","1",1,,,,,,
"2004","SE",1459,"3","2004","60",60866,59998,0,0,,,,,,0,0,0,3110,0,229,,0,118,0,750,"2","2","2","1","1","1","1","1","1","3","1","4","3287.96","3","NA","2","2","2","2","3","2","4","2","2","462.18","NA","1026.17","1","1","1",1,,,,,,
"2004","SE",1465,"4","2004","70",17309,14076,0,0,,,,,,0,0,0,0,0,148,,0,388,0,2845,"1","1","NA","2","2","NA","1","1","1","1","1","5","1972.78","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","587.12","1","1","1",1,,,,,,
"2004","SE",1472,"2","2004","35",42823,33324,0,0,,,,,,0,0,0,2748,0,2,,0,0,0,9500,"2","2","1","1","1","1","1","1","1","1","3","4","1315.18","3","2","2","2","2","2","4","1","3","2","1","569.36","NA","605.86","1","1","1",1,,,,,,
"2004","SE",1474,"2","2004","60",29029,23634,0,0,,,,,,0,0,0,0,0,0,,0,1315,0,4080,"NA","1","2","1","1","2","1","1","1","2","1","2","1972.78","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","785.71","1","1","1",1,,,,,,
"2004","SE",1543,"4","2004","45",27331,23930,0,0,,,,,,0,0,0,0,0,114,,0,0,0,3401,"2","2","2","1","1","2","2","1","1","NA","1","5","1424.78","3","3","2","2","2","2","4","2","3","2","1","NA","NA","301.73","1","1","1",1,,,,,,
"2004","SE",1545,"2","2004","90",35352,26184,0,0,,,,,,0,0,0,4811,0,0,,0,0,0,9168,"2","2","2","1","1","2","1","1","1","1","1","3","1643.98","1","NA","2","2","2","1","1","1","4","2","NA","NA","NA","541.31","1","1","1",1,,,,,,
"2004","SE",1566,"1","2004","90",24026,22037,0,0,,,,,,0,0,0,0,0,369,,0,0,0,1989,"NA","NA","NA","2","2","1","1","1","1","1","1","5","1424.78","1","NA","2","2","2","NA","4","2","2","2","1","NA","NA","769.27","1","1","1",1,,,,,,
"2004","SE",1571,"3","2004","45",14664,2998,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11666,"2","2","2","1","2","1","1","1","1","3","1","6","1753.58","3","2","2","1","2","2","4","1","2","1","1","NA","NA","663.4","1","1","1",1,,,,,,
"2004","SE",1573,"2","2004","45",2024,1032,0,0,,,,,,0,0,0,0,0,242,,0,33,0,959,"2","1","2","2","1","1","1","1","3","1","2","1","4383.95","2","NA","2","2","1","2","1","1","5","2","1","NA","NA","766.86","1","1","1",1,,,,,,
"2004","SE",1594,"3","2004","60",15745,14665,0,0,,,,,,0,0,0,0,0,18,,0,502,0,578,"2","2","NA","2","1","1","1","1","1","1","1","6","1150.79","3","3","2","1","NA","NA","3","1","4","2","1","NA","NA","385.46","1","1","1",1,,,,,,
"2004","SE",1600,"2","2004","60",15103,13805,0,0,,,,,,0,0,0,0,0,61,,0,164,0,1135,"2","2","2","1","NA","2","1","1","1","1","2","6","NA","1","1","2","2","2","2","1","1","5","2","1","NA","NA","784.18","1","1","1",1,,,,,,
"2004","SE",1612,"4","2004","NA",46552,40348,0,0,,,,,,0,0,0,0,0,21496,,0,0,0,6204,"2","1","2","2","1","1","1","1","1","1","1","3","3287.96","1","NA","2","NA","2","2","1","2","6","1","1","NA","NA","587.12","1","1","1",1,,,,,,
"2004","SE",1620,"3","2004","90",6773,1994,0,0,,,,,,0,0,0,0,0,26,,0,0,0,4779,"2","NA","2","1","1","1","1","1","1","3","1","2","2520.77","2","NA","2","2","2","2","4","NA","3","2","1","NA","NA","1026.17","1","1","1",1,,,,,,
"2004","SE",1621,"4","2004","60",19407,13613,0,0,,,,,,0,0,0,0,0,5,,0,0,0,5795,"2","2","NA","1","1","2","1","1","1","NA","3","5","2191.97","1","3","1","2","2","1","1","1","4","2","1","735.85","NA","587.12","1","1","1",1,,,,,,
"2004","SE",1655,"1","2004","60",9601,3555,0,0,,,,,,0,0,0,0,0,277,,0,0,0,6046,"2","2","NA","1","1","1","1","1","1","1","1","4","1643.98","3","NA","NA","1","NA","1","1","2","4","2","1","NA","NA","528.48","1","1","1",1,,,,,,
"2004","SE",1677,"4","2004","65",21171,5189,0,0,,,,,,0,0,0,0,0,282,,0,0,0,15981,"2","2","NA","1","1","2","1","1","3","1","1","2","3835.95","NA","NA","2","2","2","2","1","1","4","1","1","843.91","NA","1228.93","1","1","1",1,,,,,,
"2004","SE",1687,"4","2004","NA",24419,22041,0,0,,,,,,0,0,0,0,0,4,,0,0,0,2378,"2","2","NA","2","1","2","1","1","1","3","1","5","986.39","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","554.79","1","1","1",1,,,,,,
"2004","SE",1688,"4","2004","90",1511,-3420,0,0,,,,,,0,0,0,0,0,98,,0,156,0,4775,"2","2","NA","NA","1","2","1","1","1","1","1","4","1095.99","2","NA","2","NA","2","2","4","1","3","2","1","131.52","NA","345.78","1","1","1",1,,,,,,
"2004","SE",1689,"2","2004","90",4268,-5697,0,0,,,,,,0,0,0,0,0,5,,0,137,0,9828,"NA","1","2","1","1","1","1","1","1","1","1","1","1972.78","2","2","2","2","2","2","2","1","5","2","1","NA","NA","NA","1","1","1",1,,,,,,
"2004","SE",1697,"2","2004","60",12062,9580,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2482,"2","2","1","1","1","1","1","1","2","1","1","1","2411.17","3","2","2","2","2","2","2","2","3","2","1","NA","NA","784.18","1","1","1",1,,,,,,
"2004","SE",1727,"4","2004","60",29385,24527,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4858,"2","2","NA","1","1","NA","1","1","1","1","1","2","767.19","2","3","2","2","2","2","3","2","1","2","1","NA","NA","475.77","1","1","1",1,,,,,,
