"DB010","DB020","DB030","DB040","DB062","DB090"
"2005","SE",1645,"SE01","NA","592.175"
"2005","SE",1646,"SE01","NA","1184.35"
"2005","SE",1653,"SE01","NA","629.935"
"2005","SE",1683,"SE01","NA","584.745"
"2005","SE",1710,"SE01","NA","1181.08"
"2005","SE",1721,"SE01","NA","374.9967"
"2005","SE",1731,"SE01","NA","635.96"
"2005","SE",1734,"SE01","NA","1276.25"
"2005","SE",1780,"SE01","NA","1215"
"2005","SE",1792,"SE01","NA","638.125"
"2005","SE",1807,"SE01","NA","1276.25"
"2005","SE",1808,"SE01","NA","584.745"
"2005","SE",1853,"SE01","NA","1169.49"
"2005","SE",1856,"SE01","NA","1212.3"
"2005","SE",1910,"SE01","NA","592.175"
"2005","SE",1927,"SE01","NA","1319.57"
"2005","SE",1934,"SE01","NA","1271.92"
"2005","SE",1938,"SE01","NA","638.125"
"2005","SE",1955,"SE01","NA","1219.14"
"2005","SE",2038,"SE01","NA","1271.92"
"2005","SE",2049,"SE01","NA","1215"
"2005","SE",2075,"SE01","NA","1276.25"
"2005","SE",2083,"SE01","NA","1276.25"
"2005","SE",2095,"SE01","NA","629.935"
"2005","SE",2106,"SE01","NA","1128.11"
"2005","SE",2107,"SE01","NA","1212.3"
"2005","SE",2116,"SE01","NA","394.8667"
"2005","SE",2156,"SE01","NA","1124.99"
"2005","SE",2162,"SE01","NA","586.625"
"2005","SE",2177,"SE01","NA","496.25"
"2005","SE",2193,"SE01","NA","635.96"
"2005","SE",2201,"SE01","NA","592.3"
"2005","SE",2225,"SE01","NA","1259.87"
"2005","SE",2239,"SE01","NA","1276.25"
"2005","SE",2258,"SE01","NA","1184.6"
"2005","SE",2261,"SE01","NA","584.745"
"2005","SE",2270,"SE01","NA","1184.35"
"2005","SE",2283,"SE01","NA","1219.14"
"2005","SE",2304,"SE01","NA","609.57"
"2005","SE",2343,"SE01","NA","629.935"
"2005","SE",2359,"SE01","NA","393.6933"
"2005","SE",2381,"SE01","NA","609.57"
"2005","SE",2399,"SE01","NA","1219.14"
"2005","SE",2412,"SE01","NA","1184.6"
"2005","SE",2414,"SE01","NA","1259.87"
"2005","SE",2425,"SE01","NA","1171.59"
"2005","SE",2431,"SE01","NA","1276.25"
"2005","SE",2458,"SE01","NA","585.795"
"2005","SE",2464,"SE01","NA","585.795"
"2005","SE",2467,"SE01","NA","629.935"
"2005","SE",2471,"SE01","NA","1259.87"
"2005","SE",2511,"SE01","NA","1271.92"
"2005","SE",2520,"SE01","NA","1184.35"
"2005","SE",2530,"SE01","NA","1219.14"
"2005","SE",2546,"SE01","NA","609.57"
"2005","SE",2557,"SE01","NA","1173.25"
"2005","SE",2567,"SE01","NA","609.57"
"2005","SE",2578,"SE01","NA","1271.92"
"2005","SE",2587,"SE01","NA","1212.3"
"2005","SE",2609,"SE01","NA","638.125"
"2005","SE",2614,"SE01","NA","1184.35"
"2005","SE",2636,"SE01","NA","1181.08"
"2005","SE",2655,"SE01","NA","629.935"
"2005","SE",2678,"SE01","NA","1276.25"
"2005","SE",2686,"SE01","NA","638.125"
"2005","SE",2726,"SE01","NA","577.48"
"2005","SE",2727,"SE01","NA","1051.93"
"2005","SE",2793,"SE01","NA","1101.21"
"2005","SE",2813,"SE01","NA","1169.49"
"2005","SE",2832,"SE01","NA","248.125"
"2005","SE",2840,"SE01","NA","1171.59"
"2005","SE",2848,"SE01","NA","1171.59"
"2005","SE",2864,"SE01","NA","592.3"
"2005","SE",2884,"SE01","NA","1169.49"
"2005","SE",2906,"SE01","NA","584.745"
"2005","SE",2920,"SE01","NA","638.125"
"2005","SE",2921,"SE01","NA","1319.57"
"2005","SE",2923,"SE01","NA","592.175"
"2005","SE",2935,"SE01","NA","1219.14"
"2005","SE",2956,"SE01","NA","584.745"
"2005","SE",2985,"SE01","NA","1188.94"
"2005","SE",2995,"SE01","NA","592.175"
"2005","SE",3006,"SE01","NA","592.175"
"2005","SE",3009,"SE01","NA","585.795"
"2005","SE",3031,"SE01","NA","607.5"
"2005","SE",3034,"SE01","NA","1319.57"
"2005","SE",3044,"SE01","NA","590.54"
"2005","SE",3051,"SE01","NA","1181.08"
"2005","SE",3062,"SE01","NA","1212.3"
"2005","SE",3068,"SE01","NA","1169.49"
"2005","SE",3079,"SE01","NA","1171.59"
"2005","SE",3080,"SE01","NA","1169.49"
"2005","SE",3090,"SE01","NA","1154.96"
"2005","SE",3091,"SE01","NA","1245.39"
"2005","SE",3120,"SE01","NA","1276.25"
"2005","SE",3124,"SE01","NA","374.9967"
"2005","SE",3135,"SE01","NA","1169.49"
"2005","SE",3143,"SE01","NA","1259.87"
"2005","SE",3144,"SE01","NA","584.745"
"2005","SE",3157,"SE01","NA","629.935"
"2005","SE",3189,"SE01","NA","1184.6"
"2005","SE",3200,"SE01","NA","1184.35"
"2005","SE",3206,"SE01","NA","1169.49"
"2005","SE",3228,"SE01","NA","584.745"
"2005","SE",3235,"SE01","NA","1319.57"
"2005","SE",3263,"SE01","NA","609.57"
"2005","SE",3268,"SE01","NA","374.9967"
"2005","SE",3272,"SE01","NA","635.96"
"2005","SE",3285,"SE01","NA","646.72"
"2005","SE",3291,"SE01","NA","629.935"
"2005","SE",3293,"SE01","NA","606.15"
"2005","SE",3302,"SE01","NA","1271.92"
"2005","SE",3306,"SE01","NA","1219.14"
"2005","SE",3310,"SE01","NA","292.8975"
"2005","SE",3325,"SE01","NA","292.8975"
"2005","SE",3329,"SE01","NA","1212.3"
"2005","SE",3345,"SE01","NA","1271.92"
"2005","SE",3385,"SE01","NA","1319.57"
"2005","SE",3401,"SE01","NA","1219.14"
"2005","SE",3427,"SE01","NA","1184.35"
"2005","SE",3433,"SE01","NA","1259.87"
"2005","SE",3442,"SE01","NA","629.935"
"2005","SE",3458,"SE01","NA","584.745"
"2005","SE",3469,"SE01","NA","592.175"
"2005","SE",3477,"SE01","NA","555.75"
"2005","SE",3478,"SE01","NA","374.9967"
"2005","SE",3481,"SE01","NA","1119.49"
"2005","SE",3495,"SE01","NA","1184.35"
"2005","SE",3505,"SE01","NA","659.785"
"2005","SE",3531,"SE01","NA","1171.59"
"2005","SE",3533,"SE01","NA","1319.57"
"2005","SE",3578,"SE01","NA","1181.08"
"2005","SE",3594,"SE01","NA","1184.35"
"2005","SE",3608,"SE01","NA","371.32"
"2005","SE",3612,"SE01","NA","525.965"
"2005","SE",3615,"SE01","NA","389.83"
"2005","SE",3624,"SE01","NA","187.4983"
"2005","SE",3626,"SE01","NA","1169.49"
"2005","SE",3630,"SE01","NA","607.5"
"2005","SE",3652,"SE01","NA","607.5"
"2005","SE",3681,"SE01","NA","600.025"
"2005","SE",3692,"SE01","NA","1271.92"
"2005","SE",3695,"SE01","NA","236.216"
"2005","SE",3696,"SE01","NA","1259.87"
"2005","SE",3732,"SE01","NA","374.9967"
"2005","SE",3744,"SE01","NA","629.935"
"2005","SE",3754,"SE01","NA","635.96"
"2005","SE",3778,"SE01","NA","584.745"
"2005","SE",3810,"SE01","NA","635.96"
"2005","SE",3816,"SE01","NA","1171.59"
"2005","SE",3822,"SE01","NA","1276.25"
"2005","SE",3834,"SE01","NA","607.5"
"2005","SE",3835,"SE01","NA","234.318"
"2005","SE",3842,"SE01","NA","1276.25"
"2005","SE",3852,"SE01","NA","1319.57"
"2005","SE",3885,"SE01","NA","1184.35"
"2005","SE",3897,"SE01","NA","590.54"
"2005","SE",3922,"SE01","NA","394.8667"
"2005","SE",3923,"SE01","NA","281.2475"
"2005","SE",3929,"SE01","NA","585.795"
"2005","SE",3939,"SE01","NA","609.57"
"2005","SE",3953,"SE01","NA","1184.35"
"2005","SE",3965,"SE01","NA","1169.49"
"2005","SE",3983,"SE01","NA","419.9567"
"2005","SE",4009,"SE01","NA","1171.59"
"2005","SE",4020,"SE01","NA","1184.35"
"2005","SE",4024,"SE01","NA","1319.57"
"2005","SE",4028,"SE01","NA","1319.57"
"2005","SE",4034,"SE01","NA","1173.25"
"2005","SE",4038,"SE01","NA","584.745"
"2005","SE",4039,"SE01","NA","1276.25"
"2005","SE",4043,"SE01","NA","638.125"
"2005","SE",4074,"SE01","NA","374.9967"
"2005","SE",4078,"SE01","NA","394.8667"
"2005","SE",4086,"SE01","NA","584.745"
"2005","SE",4087,"SE01","NA","586.625"
"2005","SE",4122,"SE01","NA","1271.92"
"2005","SE",4143,"SE01","NA","393.6933"
"2005","SE",4147,"SE01","NA","609.57"
"2005","SE",4148,"SE01","NA","585.795"
"2005","SE",4152,"SE01","NA","1051.93"
"2005","SE",4175,"SE01","NA","1169.49"
"2005","SE",4197,"SE01","NA","393.6933"
"2005","SE",4221,"SE01","NA","1319.57"
"2005","SE",4232,"SE01","NA","1212.3"
"2005","SE",4233,"SE01","NA","659.785"
"2005","SE",4242,"SE01","NA","1293.44"
"2005","SE",4268,"SE01","NA","584.745"
"2005","SE",4272,"SE01","NA","1181.08"
"2005","SE",4283,"SE01","NA","1171.59"
"2005","SE",4286,"SE01","NA","592.175"
"2005","SE",4294,"SE01","NA","1171.59"
"2005","SE",4298,"SE01","NA","1169.49"
"2005","SE",4371,"SE01","NA","592.3"
"2005","SE",4386,"SE01","NA","1169.49"
"2005","SE",4398,"SE01","NA","1184.35"
"2005","SE",4400,"SE01","NA","584.745"
"2005","SE",4435,"SE01","NA","1169.49"
"2005","SE",4439,"SE01","NA","1124.99"
"2005","SE",4449,"SE01","NA","1181.08"
"2005","SE",4489,"SE01","NA","584.745"
"2005","SE",4497,"SE01","NA","592.175"
"2005","SE",4535,"SE01","NA","592.175"
"2005","SE",4553,"SE01","NA","374.9967"
"2005","SE",4564,"SE01","NA","638.125"
"2005","SE",4570,"SE01","NA","1212.3"
"2005","SE",4593,"SE01","NA","586.625"
"2005","SE",4637,"SE01","NA","1124.99"
"2005","SE",4641,"SE01","NA","1259.87"
"2005","SE",4644,"SE01","NA","1219.14"
"2005","SE",4649,"SE01","NA","584.745"
"2005","SE",4651,"SE01","NA","1181.08"
"2005","SE",4662,"SE01","NA","646.72"
"2005","SE",4738,"SE01","NA","1276.25"
"2005","SE",4743,"SE01","NA","393.6933"
"2005","SE",4775,"SE01","NA","1245.39"
"2005","SE",4781,"SE01","NA","1245.39"
"2005","SE",4799,"SE01","NA","1219.14"
"2005","SE",4809,"SE01","NA","1184.35"
"2005","SE",4837,"SE01","NA","1215"
"2005","SE",4850,"SE01","NA","1219.14"
"2005","SE",4864,"SE01","NA","1271.92"
"2005","SE",4877,"SE01","NA","1215"
"2005","SE",4888,"SE01","NA","1212.3"
"2005","SE",4905,"SE01","NA","1215"
"2005","SE",4907,"SE01","NA","374.9967"
"2005","SE",4940,"SE01","NA","389.83"
"2005","SE",4947,"SE01","NA","638.125"
"2005","SE",4954,"SE01","NA","590.54"
"2005","SE",4958,"SE01","NA","562.495"
"2005","SE",4990,"SE01","NA","389.83"
"2005","SE",5029,"SE01","NA","1173.25"
"2005","SE",5030,"SE01","NA","592.175"
"2005","SE",5042,"SE01","NA","585.795"
"2005","SE",5057,"SE01","NA","1169.49"
"2005","SE",5059,"SE01","NA","635.96"
"2005","SE",5060,"SE01","NA","592.175"
"2005","SE",5063,"SE01","NA","1184.35"
"2005","SE",5065,"SE01","NA","556.98"
"2005","SE",5070,"SE01","NA","1319.57"
"2005","SE",5083,"SE01","NA","1169.49"
"2005","SE",5117,"SE01","NA","638.125"
"2005","SE",5156,"SE01","NA","1215"
"2005","SE",5164,"SE01","NA","609.57"
"2005","SE",5221,"SE01","NA","559.745"
"2005","SE",5236,"SE01","NA","592.3"
"2005","SE",5245,"SE01","NA","1169.49"
"2005","SE",5265,"SE01","NA","1171.59"
"2005","SE",5271,"SE01","NA","607.5"
"2005","SE",5314,"SE01","NA","584.745"
"2005","SE",5323,"SE01","NA","1171.59"
"2005","SE",5325,"SE01","NA","1245.39"
"2005","SE",5334,"SE01","NA","1212.3"
"2005","SE",5345,"SE01","NA","586.625"
"2005","SE",5375,"SE01","NA","1219.14"
"2005","SE",5379,"SE01","NA","1051.93"
"2005","SE",5433,"SE01","NA","584.745"
"2005","SE",5436,"SE01","NA","638.125"
"2005","SE",5452,"SE01","NA","1171.59"
"2005","SE",5455,"SE01","NA","1184.6"
"2005","SE",5461,"SE01","NA","1188.94"
"2005","SE",5482,"SE01","NA","1271.92"
"2005","SE",5492,"SE01","NA","562.495"
"2005","SE",5504,"SE01","NA","586.625"
"2005","SE",5595,"SE01","NA","586.625"
"2005","SE",5611,"SE01","NA","390.53"
"2005","SE",5614,"SE01","NA","1051.93"
"2005","SE",5625,"SE01","NA","585.795"
"2005","SE",5645,"SE01","NA","1319.57"
"2005","SE",5682,"SE01","NA","584.745"
"2005","SE",5686,"SE01","NA","1293.44"
"2005","SE",5696,"SE01","NA","1259.87"
"2005","SE",5706,"SE01","NA","1259.87"
"2005","SE",5714,"SE01","NA","1276.25"
"2005","SE",5740,"SE01","NA","374.9967"
"2005","SE",5744,"SE01","NA","585.795"
"2005","SE",5765,"SE01","NA","1171.59"
"2005","SE",5774,"SE01","NA","1271.92"
"2005","SE",5789,"SE01","NA","592.175"
"2005","SE",5811,"SE01","NA","1184.6"
"2005","SE",5820,"SE01","NA","1184.35"
"2005","SE",5832,"SE01","NA","638.125"
"2005","SE",5847,"SE01","NA","586.625"
"2005","SE",5869,"SE01","NA","584.745"
"2005","SE",5874,"SE01","NA","562.495"
"2005","SE",5878,"SE01","NA","585.795"
"2005","SE",5890,"SE01","NA","586.625"
"2005","SE",5910,"SE01","NA","584.745"
"2005","SE",5914,"SE01","NA","609.57"
"2005","SE",5929,"SE01","NA","609.57"
"2005","SE",5995,"SE01","NA","559.745"
"2005","SE",6027,"SE01","NA","586.625"
"2005","SE",6048,"SE01","NA","592.175"
"2005","SE",6051,"SE01","NA","585.795"
"2005","SE",6054,"SE01","NA","622.695"
"2005","SE",6089,"SE01","NA","584.745"
"2005","SE",6109,"SE01","NA","607.5"
"2005","SE",6117,"SE01","NA","1245.39"
"2005","SE",6122,"SE01","NA","585.795"
"2005","SE",6139,"SE01","NA","1212.3"
"2005","SE",6141,"SE01","NA","562.495"
"2005","SE",6159,"SE01","NA","1219.14"
"2005","SE",6175,"SE01","NA","1169.49"
"2005","SE",6186,"SE01","NA","1212.3"
"2005","SE",6196,"SE01","NA","629.935"
"2005","SE",6201,"SE01","NA","1271.92"
"2005","SE",6204,"SE01","NA","607.5"
"2005","SE",6285,"SE01","NA","1319.57"
"2005","SE",6304,"SE01","NA","1215"
"2005","SE",6309,"SE01","NA","1245.39"
"2005","SE",6310,"SE01","NA","586.625"
"2005","SE",6317,"SE01","NA","562.495"
"2005","SE",6319,"SE01","NA","638.125"
"2005","SE",6344,"SE01","NA","390.53"
"2005","SE",6361,"SE01","NA","584.745"
"2005","SE",6383,"SE01","NA","1219.14"
"2005","SE",6391,"SE01","NA","236.216"
"2005","SE",6394,"SE01","NA","1184.35"
"2005","SE",6405,"SE01","NA","296.15"
"2005","SE",6414,"SE01","NA","562.495"
"2005","SE",6417,"SE01","NA","1169.49"
"2005","SE",6428,"SE01","NA","1181.08"
"2005","SE",6455,"SE01","NA","609.57"
"2005","SE",6460,"SE01","NA","1184.35"
"2005","SE",6462,"SE01","NA","1276.25"
"2005","SE",6510,"SE01","NA","1215"
"2005","SE",6514,"SE01","NA","1256.91"
"2005","SE",6528,"SE01","NA","592.175"
"2005","SE",6530,"SE01","NA","1276.25"
"2005","SE",6555,"SE01","NA","1259.87"
"2005","SE",6558,"SE01","NA","622.695"
"2005","SE",6563,"SE01","NA","1169.49"
"2005","SE",6566,"SE01","NA","393.6933"
"2005","SE",6590,"SE01","NA","1271.92"
"2005","SE",6599,"SE01","NA","1219.14"
"2005","SE",6617,"SE01","NA","1219.14"
"2005","SE",6622,"SE01","NA","1184.35"
"2005","SE",6636,"SE01","NA","1181.08"
"2005","SE",6639,"SE01","NA","609.57"
"2005","SE",6644,"SE01","NA","406.38"
"2005","SE",6680,"SE01","NA","629.935"
"2005","SE",6704,"SE01","NA","635.96"
"2005","SE",6731,"SE01","NA","1319.57"
"2005","SE",6782,"SE01","NA","585.795"
"2005","SE",6803,"SE01","NA","1184.6"
"2005","SE",6812,"SE01","NA","585.795"
"2005","SE",6818,"SE01","NA","609.57"
"2005","SE",6835,"SE01","NA","1212.3"
"2005","SE",6837,"SE01","NA","374.9967"
"2005","SE",6853,"SE01","NA","1319.57"
"2005","SE",6872,"SE01","NA","607.5"
"2005","SE",6879,"SE01","NA","585.795"
"2005","SE",6887,"SE01","NA","562.495"
"2005","SE",6895,"SE01","NA","585.795"
"2005","SE",6896,"SE01","NA","1259.87"
"2005","SE",6899,"SE01","NA","1212.3"
"2005","SE",6902,"SE01","NA","550.605"
"2005","SE",6904,"SE01","NA","629.935"
"2005","SE",6910,"SE01","NA","295.27"
"2005","SE",6911,"SE01","NA","1215"
"2005","SE",6921,"SE01","NA","1259.87"
"2005","SE",6970,"SE01","NA","1259.87"
"2005","SE",6973,"SE01","NA","635.96"
"2005","SE",6977,"SE01","NA","1215"
"2005","SE",6987,"SE01","NA","1276.25"
"2005","SE",6989,"SE01","NA","1184.35"
"2005","SE",6993,"SE01","NA","606.15"
"2005","SE",7006,"SE01","NA","590.54"
"2005","SE",7043,"SE01","NA","390.53"
"2005","SE",7047,"SE01","NA","584.745"
"2005","SE",7048,"SE01","NA","1169.49"
"2005","SE",7124,"SE01","NA","1173.25"
"2005","SE",7151,"SE01","NA","1219.14"
"2005","SE",7166,"SE01","NA","585.795"
"2005","SE",7216,"SE01","NA","1271.92"
"2005","SE",7248,"SE01","NA","1171.59"
"2005","SE",7289,"SE01","NA","1276.25"
"2005","SE",7299,"SE01","NA","585.795"
"2005","SE",7327,"SE01","NA","629.935"
"2005","SE",7328,"SE01","NA","419.9567"
"2005","SE",7358,"SE01","NA","586.625"
"2005","SE",7362,"SE01","NA","635.96"
"2005","SE",7374,"SE01","NA","1184.6"
"2005","SE",7378,"SE01","NA","1219.14"
"2005","SE",7390,"SE01","NA","622.695"
"2005","SE",7397,"SE01","NA","1119.49"
"2005","SE",7400,"SE01","NA","584.745"
"2005","SE",7410,"SE01","NA","1319.57"
"2005","SE",7415,"SE01","NA","393.6933"
"2005","SE",7426,"SE01","NA","592.175"
"2005","SE",7430,"SE01","NA","1271.92"
"2005","SE",7434,"SE01","NA","1319.57"
"2005","SE",7462,"SE01","NA","586.625"
"2005","SE",7491,"SE01","NA","635.96"
"2005","SE",7498,"SE01","NA","585.795"
"2005","SE",7537,"SE01","NA","594.47"
"2005","SE",7561,"SE01","NA","584.745"
"2005","SE",7591,"SE01","NA","629.935"
"2005","SE",7592,"SE01","NA","1184.6"
"2005","SE",7619,"SE01","NA","584.745"
"2005","SE",7634,"SE01","NA","584.745"
"2005","SE",7636,"SE01","NA","1215"
"2005","SE",7642,"SE01","NA","1184.35"
"2005","SE",7656,"SE01","NA","1259.87"
"2005","SE",7657,"SE01","NA","659.785"
"2005","SE",7694,"SE01","NA","1319.57"
"2005","SE",7718,"SE01","NA","585.795"
"2005","SE",7737,"SE01","NA","1219.14"
"2005","SE",7739,"SE01","NA","638.125"
"2005","SE",7757,"SE01","NA","585.795"
"2005","SE",7775,"SE01","NA","592.175"
"2005","SE",7787,"SE01","NA","1319.57"
"2005","SE",7792,"SE01","NA","586.625"
"2005","SE",7795,"SE01","NA","1169.49"
"2005","SE",7808,"SE01","NA","592.3"
"2005","SE",7813,"SE01","NA","992.5"
"2005","SE",7816,"SE01","NA","1181.08"
"2005","SE",7837,"SE01","NA","585.795"
"2005","SE",7868,"SE01","NA","1319.57"
"2005","SE",7912,"SE01","NA","1124.99"
"2005","SE",7923,"SE01","NA","1319.57"
"2005","SE",7958,"SE01","NA","1181.08"
"2005","SE",8002,"SE01","NA","584.745"
"2005","SE",8010,"SE01","NA","1319.57"
"2005","SE",8027,"SE01","NA","1319.57"
"2005","SE",8055,"SE01","NA","1212.3"
"2005","SE",8061,"SE01","NA","1276.25"
"2005","SE",8078,"SE01","NA","585.795"
"2005","SE",8132,"SE01","NA","1219.14"
"2005","SE",8143,"SE01","NA","629.935"
"2005","SE",8148,"SE01","NA","1173.25"
"2005","SE",8151,"SE01","NA","622.695"
"2005","SE",8164,"SE01","NA","1184.35"
"2005","SE",8202,"SE01","NA","592.175"
"2005","SE",8204,"SE01","NA","1173.25"
"2005","SE",8215,"SE01","NA","295.27"
"2005","SE",8227,"SE01","NA","585.795"
"2005","SE",8234,"SE01","NA","393.6933"
"2005","SE",8235,"SE01","NA","562.495"
"2005","SE",8256,"SE01","NA","1319.57"
"2005","SE",8281,"SE01","NA","584.745"
"2005","SE",8283,"SE01","NA","609.57"
"2005","SE",8300,"SE01","NA","635.96"
"2005","SE",8345,"SE01","NA","1219.14"
"2005","SE",8349,"SE01","NA","389.83"
"2005","SE",8365,"SE01","NA","405"
"2005","SE",8375,"SE01","NA","584.745"
"2005","SE",8380,"SE01","NA","629.935"
"2005","SE",8381,"SE01","NA","389.83"
"2005","SE",8392,"SE01","NA","1171.59"
"2005","SE",8395,"SE01","NA","592.175"
"2005","SE",8404,"SE01","NA","567.865"
"2005","SE",8406,"SE01","NA","1219.14"
"2005","SE",8413,"SE01","NA","586.625"
"2005","SE",8439,"SE01","NA","1215"
"2005","SE",8441,"SE01","NA","550.605"
"2005","SE",8445,"SE01","NA","609.57"
"2005","SE",8456,"SE01","NA","1171.59"
"2005","SE",8472,"SE01","NA","1259.87"
"2005","SE",8490,"SE01","NA","586.625"
"2005","SE",8493,"SE01","NA","374.9967"
"2005","SE",8501,"SE01","NA","586.625"
"2005","SE",8517,"SE01","NA","1119.49"
"2005","SE",8536,"SE01","NA","1276.25"
"2005","SE",8550,"SE01","NA","1319.57"
"2005","SE",8552,"SE01","NA","586.625"
"2005","SE",8567,"SE01","NA","562.495"
"2005","SE",8568,"SE01","NA","659.785"
"2005","SE",8577,"SE01","NA","296.15"
"2005","SE",8578,"SE01","NA","1181.08"
"2005","SE",8586,"SE01","NA","585.795"
"2005","SE",8588,"SE01","NA","635.96"
"2005","SE",8611,"SE01","NA","394.8667"
"2005","SE",8617,"SE01","NA","1173.25"
"2005","SE",8623,"SE01","NA","585.795"
"2005","SE",8624,"SE01","NA","1169.49"
"2005","SE",8630,"SE01","NA","419.9567"
"2005","SE",8643,"SE01","NA","609.57"
"2005","SE",8649,"SE01","NA","1212.3"
"2005","SE",8658,"SE01","NA","1119.49"
"2005","SE",8680,"SE01","NA","584.745"
"2005","SE",8690,"SE01","NA","1271.92"
"2005","SE",8701,"SE01","NA","1215"
"2005","SE",8705,"SE01","NA","1276.25"
"2005","SE",8715,"SE01","NA","562.495"
"2005","SE",8745,"SE01","NA","592.3"
"2005","SE",8756,"SE01","NA","1204.5"
"2005","SE",8761,"SE01","NA","592.3"
"2005","SE",8771,"SE01","NA","584.745"
"2005","SE",8776,"SE01","NA","635.96"
"2005","SE",8807,"SE01","NA","1245.39"
"2005","SE",8823,"SE01","NA","592.175"
"2005","SE",8838,"SE01","NA","562.495"
"2005","SE",8859,"SE01","NA","1169.49"
"2005","SE",8862,"SE01","NA","1111.5"
"2005","SE",8879,"SE01","NA","577.48"
