"DB010","DB020","DB030","DB040","DB062","DB090"
"2009","SE",2278,"SE11","NA","864.759"
"2009","SE",2298,"SE11","NA","990.1379"
"2009","SE",2307,"SE11","NA","588.1953"
"2009","SE",2316,"SE11","NA","481.9801"
"2009","SE",2326,"SE11","NA","481.9801"
"2009","SE",2327,"SE11","NA","861.4045"
"2009","SE",2336,"SE11","NA","226.5974"
"2009","SE",2338,"SE11","NA","352.7808"
"2009","SE",2346,"SE11","NA","1308.979"
"2009","SE",2359,"SE11","NA","1058.343"
"2009","SE",2370,"SE11","NA","748.9633"
"2009","SE",2379,"SE11","NA","479.0352"
"2009","SE",2380,"SE11","NA","348.6514"
"2009","SE",2422,"SE11","NA","540.4882"
"2009","SE",2431,"SE11","NA","588.1953"
"2009","SE",2437,"SE11","NA","569.003"
"2009","SE",2456,"SE11","NA","388.8986"
"2009","SE",2464,"SE11","NA","1308.979"
"2009","SE",2466,"SE11","NA","1171.608"
"2009","SE",2473,"SE11","NA","523.401"
"2009","SE",2483,"SE11","NA","589.995"
"2009","SE",2489,"SE11","NA","970.255"
"2009","SE",2494,"SE11","NA","444.6675"
"2009","SE",2500,"SE11","NA","970.255"
"2009","SE",2503,"SE11","NA","861.4045"
"2009","SE",2508,"SE11","NA","960.1377"
"2009","SE",2518,"SE11","NA","242.5637"
"2009","SE",2523,"SE11","NA","476.2586"
"2009","SE",2541,"SE11","NA","1074.63"
"2009","SE",2560,"SE11","NA","542.2292"
"2009","SE",2580,"SE11","NA","523.401"
"2009","SE",2593,"SE11","NA","444.6675"
"2009","SE",2627,"SE11","NA","323.4183"
"2009","SE",2628,"SE11","NA","560.2136"
"2009","SE",2697,"SE11","NA","515.9037"
"2009","SE",2715,"SE11","NA","1084.458"
"2009","SE",2730,"SE11","NA","1104.554"
"2009","SE",2739,"SE11","NA","1077.091"
"2009","SE",2740,"SE11","NA","361.4484"
"2009","SE",2745,"SE11","NA","1074.63"
"2009","SE",2751,"SE11","NA","1179.99"
"2009","SE",2765,"SE11","NA","1130.977"
"2009","SE",2767,"SE11","NA","790.6708"
"2009","SE",2778,"SE11","NA","481.9801"
"2009","SE",2800,"SE11","NA","626.6066"
"2009","SE",2812,"SE11","NA","1041.439"
"2009","SE",2817,"SE11","NA","280.1068"
"2009","SE",2818,"SE11","NA","1120.427"
"2009","SE",2821,"SE11","NA","1308.979"
"2009","SE",2827,"SE11","NA","430.0507"
"2009","SE",2849,"SE11","NA","1845.495"
"2009","SE",2876,"SE11","NA","1120.427"
"2009","SE",2886,"SE11","NA","582.5133"
"2009","SE",2895,"SE11","NA","615.1651"
"2009","SE",2898,"SE11","NA","720.8144"
"2009","SE",2922,"SE11","NA","456.1029"
"2009","SE",2924,"SE11","NA","522.9771"
"2009","SE",2926,"SE11","NA","476.2586"
"2009","SE",2937,"SE11","NA","522.9771"
"2009","SE",2944,"SE11","NA","1253.213"
"2009","SE",2949,"SE11","NA","1188.609"
"2009","SE",2957,"SE11","NA","615.1651"
"2009","SE",2968,"SE11","NA","618.3573"
"2009","SE",2977,"SE11","NA","1179.99"
"2009","SE",2982,"SE11","NA","959.4495"
"2009","SE",3012,"SE11","NA","1104.554"
"2009","SE",3024,"SE11","NA","960.8635"
"2009","SE",3028,"SE11","NA","354.2494"
"2009","SE",3029,"SE11","NA","456.1029"
"2009","SE",3042,"SE11","NA","187.2408"
"2009","SE",3044,"SE11","NA","362.4887"
"2009","SE",3060,"SE11","NA","388.3422"
"2009","SE",3077,"SE11","NA","960.8635"
"2009","SE",3085,"SE11","NA","368.1846"
"2009","SE",3090,"SE11","NA","1080.976"
"2009","SE",3092,"SE11","NA","1045.954"
"2009","SE",3113,"SE11","NA","1062.748"
"2009","SE",3120,"SE11","NA","1045.359"
"2009","SE",3144,"SE11","NA","860.1014"
"2009","SE",3151,"SE11","NA","960.1377"
"2009","SE",3159,"SE11","NA","416.3616"
"2009","SE",3169,"SE11","NA","561"
"2009","SE",3171,"SE11","NA","1120.427"
"2009","SE",3172,"SE11","NA","777.7972"
"2009","SE",3182,"SE11","NA","832.7231"
"2009","SE",3189,"SE11","NA","1045.954"
"2009","SE",3191,"SE11","NA","960.1377"
"2009","SE",3207,"SE11","NA","528.7677"
"2009","SE",3208,"SE11","NA","472.8511"
"2009","SE",3223,"SE11","NA","699.999"
"2009","SE",3266,"SE11","NA","1236.715"
"2009","SE",3284,"SE11","NA","1074.63"
"2009","SE",3307,"SE11","NA","1308.979"
"2009","SE",3313,"SE11","NA","476.2586"
"2009","SE",3316,"SE11","NA","615.1651"
"2009","SE",3334,"SE11","NA","1732.5"
"2009","SE",3348,"SE11","NA","412.7938"
"2009","SE",3350,"SE11","NA","594.3045"
"2009","SE",3357,"SE11","NA","907.4221"
"2009","SE",3359,"SE11","NA","528.7677"
"2009","SE",3369,"SE11","NA","540.4882"
"2009","SE",3377,"SE11","NA","430.0507"
"2009","SE",3383,"SE11","NA","960.1224"
"2009","SE",3399,"SE11","NA","853.7227"
"2009","SE",3402,"SE11","NA","1169.667"
"2009","SE",3409,"SE11","NA","1084.458"
"2009","SE",3447,"SE11","NA","396.203"
"2009","SE",3449,"SE11","NA","395.3354"
"2009","SE",3455,"SE11","NA","426.8613"
"2009","SE",3461,"SE11","NA","552.2769"
"2009","SE",3482,"SE11","NA","417.7377"
"2009","SE",3483,"SE11","NA","449.7884"
"2009","SE",3489,"SE11","NA","523.401"
"2009","SE",3492,"SE11","NA","1077.091"
"2009","SE",3499,"SE11","NA","271.0863"
"2009","SE",3503,"SE11","NA","456.1029"
"2009","SE",3521,"SE11","NA","960.1224"
"2009","SE",3554,"SE11","NA","528.7677"
"2009","SE",3559,"SE11","NA","1179.99"
"2009","SE",3562,"SE11","NA","615.1651"
"2009","SE",3564,"SE11","NA","534.6213"
"2009","SE",3588,"SE11","NA","1188.609"
"2009","SE",3601,"SE11","NA","388.8986"
"2009","SE",3609,"SE11","NA","777.7972"
"2009","SE",3619,"SE11","NA","1165.027"
"2009","SE",3646,"SE11","NA","1179.99"
"2009","SE",3675,"SE11","NA","594.3045"
"2009","SE",3681,"SE11","NA","374.4816"
"2009","SE",3684,"SE11","NA","480.4318"
"2009","SE",3700,"SE11","NA","388.8986"
"2009","SE",3704,"SE11","NA","990.1379"
"2009","SE",3714,"SE11","NA","1179.99"
"2009","SE",3729,"SE11","NA","922.7476"
"2009","SE",3747,"SE11","NA","480.0612"
"2009","SE",3755,"SE11","NA","534.6213"
"2009","SE",3781,"SE11","NA","302.1299"
"2009","SE",3785,"SE11","NA","1165.027"
"2009","SE",3787,"SE11","NA","542.1726"
"2009","SE",3800,"SE11","NA","537.3148"
"2009","SE",3810,"SE11","NA","485.1275"
"2009","SE",3821,"SE11","NA","1057.535"
"2009","SE",3844,"SE11","NA","1084.458"
"2009","SE",3868,"SE11","NA","720.8144"
"2009","SE",3876,"SE11","NA","958.0704"
"2009","SE",3883,"SE11","NA","777.7972"
"2009","SE",3887,"SE11","NA","990.1379"
"2009","SE",3894,"SE11","NA","1084.458"
"2009","SE",3895,"SE11","NA","825.5876"
"2009","SE",3898,"SE11","NA","1171.417"
"2009","SE",3928,"SE11","NA","1267.905"
"2009","SE",3936,"SE11","NA","437.6528"
"2009","SE",3937,"SE11","NA","476.2586"
"2009","SE",3974,"SE11","NA","654.4893"
"2009","SE",3996,"SE11","NA","1845.495"
"2009","SE",3998,"SE11","NA","469.2188"
"2009","SE",4000,"SE11","NA","720.8144"
"2009","SE",4004,"SE11","NA","315.2341"
"2009","SE",4024,"SE11","NA","522.6797"
"2009","SE",4051,"SE11","NA","1399.998"
"2009","SE",4061,"SE11","NA","479.0352"
"2009","SE",4071,"SE11","NA","552.2769"
"2009","SE",4081,"SE11","NA","490.2809"
"2009","SE",4083,"SE11","NA","362.4887"
"2009","SE",4089,"SE11","NA","271.0863"
"2009","SE",4098,"SE11","NA","960.1377"
"2009","SE",4103,"SE11","NA","531.3741"
"2009","SE",4112,"SE11","NA","304.0686"
"2009","SE",4123,"SE11","NA","552.2769"
"2009","SE",4126,"SE11","NA","534.6213"
"2009","SE",4132,"SE11","NA","1732.5"
"2009","SE",4134,"SE11","NA","1077.091"
"2009","SE",4137,"SE11","NA","542.2292"
"2009","SE",4143,"SE11","NA","1041.439"
"2009","SE",4156,"SE11","NA","430.0507"
"2009","SE",4214,"SE11","NA","633.9524"
"2009","SE",4223,"SE11","NA","481.9801"
"2009","SE",4227,"SE11","NA","960.1224"
"2009","SE",4236,"SE11","NA","1253.213"
"2009","SE",4241,"SE11","NA","1165.027"
"2009","SE",4247,"SE11","NA","960.8635"
"2009","SE",4257,"SE11","NA","588.1953"
"2009","SE",4282,"SE11","NA","1138.006"
"2009","SE",4284,"SE11","NA","970.255"
"2009","SE",4286,"SE11","NA","388.8986"
"2009","SE",4299,"SE11","NA","1267.905"
"2009","SE",4330,"SE11","NA","469.2188"
"2009","SE",4336,"SE11","NA","790.6708"
"2009","SE",4363,"SE11","NA","958.0704"
"2009","SE",4373,"SE11","NA","480.4318"
"2009","SE",4395,"SE11","NA","4851.063"
"2009","SE",4403,"SE11","NA","1080.976"
"2009","SE",4404,"SE11","NA","1077.091"
"2009","SE",4415,"SE11","NA","552.2769"
"2009","SE",4425,"SE11","NA","1080.976"
"2009","SE",4455,"SE11","NA","481.9801"
"2009","SE",4474,"SE11","NA","449.7884"
"2009","SE",4480,"SE11","NA","1138.006"
"2009","SE",4481,"SE11","NA","958.0704"
"2009","SE",4482,"SE11","NA","1845.495"
"2009","SE",4486,"SE11","NA","480.4318"
"2009","SE",4494,"SE11","NA","960.8635"
"2009","SE",4566,"SE11","NA","480.4318"
"2009","SE",4579,"SE11","NA","960.1224"
"2009","SE",4606,"SE11","NA","480.0689"
"2009","SE",4612,"SE11","NA","388.8986"
"2009","SE",4630,"SE11","NA","552.2769"
"2009","SE",4637,"SE11","NA","416.3616"
"2009","SE",4667,"SE11","NA","522.6797"
"2009","SE",4673,"SE11","NA","485.1275"
"2009","SE",4685,"SE11","NA","585.7083"
"2009","SE",4691,"SE11","NA","589.995"
"2009","SE",4708,"SE11","NA","1814.844"
"2009","SE",4711,"SE11","NA","960.1377"
"2009","SE",4736,"SE11","NA","1138.006"
"2009","SE",4768,"SE11","NA","430.7023"
"2009","SE",4772,"SE11","NA","1057.535"
"2009","SE",4774,"SE11","NA","825.5876"
"2009","SE",4779,"SE11","NA","439.2032"
"2009","SE",4809,"SE11","NA","479.0352"
"2009","SE",4845,"SE11","NA","588.1953"
"2009","SE",4847,"SE11","NA","1236.715"
"2009","SE",4853,"SE11","NA","1045.359"
"2009","SE",4863,"SE11","NA","565.4884"
"2009","SE",4865,"SE11","NA","1165.027"
"2009","SE",4873,"SE11","NA","899.5768"
"2009","SE",4878,"SE11","NA","537.3148"
"2009","SE",4880,"SE11","NA","899.5768"
"2009","SE",4882,"SE11","NA","588.1953"
"2009","SE",4884,"SE11","NA","980.5619"
"2009","SE",4890,"SE11","NA","495.0689"
"2009","SE",4896,"SE11","NA","615.1651"
"2009","SE",4923,"SE11","NA","861.4045"
"2009","SE",4938,"SE11","NA","618.3573"
"2009","SE",4967,"SE11","NA","1399.998"
"2009","SE",4974,"SE11","NA","720.8144"
"2009","SE",5034,"SE11","NA","495.0689"
"2009","SE",5043,"SE11","NA","906.3896"
"2009","SE",5054,"SE11","NA","1046.802"
"2009","SE",5067,"SE11","NA","1179.99"
"2009","SE",5074,"SE11","NA","395.3354"
"2009","SE",5088,"SE11","NA","1179.99"
"2009","SE",5123,"SE11","NA","1041.439"
"2009","SE",5137,"SE11","NA","479.0352"
"2009","SE",5138,"SE11","NA","444.6675"
"2009","SE",5150,"SE11","NA","594.3045"
"2009","SE",5152,"SE11","NA","430.0507"
"2009","SE",5178,"SE11","NA","522.6797"
"2009","SE",5192,"SE11","NA","1399.998"
"2009","SE",5237,"SE11","NA","588.1953"
"2009","SE",5245,"SE11","NA","453.1948"
"2009","SE",5250,"SE11","NA","395.3354"
"2009","SE",5262,"SE11","NA","582.5133"
"2009","SE",5271,"SE11","NA","860.1014"
"2009","SE",5288,"SE11","NA","1045.954"
"2009","SE",5294,"SE11","NA","1041.439"
"2009","SE",5308,"SE11","NA","292.8021"
"2009","SE",5337,"SE11","NA","1138.006"
"2009","SE",5366,"SE11","NA","1171.417"
"2009","SE",5392,"SE11","NA","552.2769"
"2009","SE",5413,"SE11","NA","952.5173"
"2009","SE",5417,"SE11","NA","1138.006"
"2009","SE",5419,"SE11","NA","362.4887"
"2009","SE",5425,"SE11","NA","522.6797"
"2009","SE",5447,"SE11","NA","358.2099"
"2009","SE",5477,"SE11","NA","1104.554"
"2009","SE",5478,"SE11","NA","317.5058"
"2009","SE",5483,"SE11","NA","374.4816"
"2009","SE",5485,"SE11","NA","960.8635"
"2009","SE",5489,"SE11","NA","889.335"
"2009","SE",5508,"SE11","NA","4851.063"
"2009","SE",5538,"SE11","NA","861.4045"
"2009","SE",5541,"SE11","NA","515.9037"
"2009","SE",5560,"SE11","NA","861.4045"
"2009","SE",5568,"SE11","NA","480.4318"
"2009","SE",5582,"SE11","NA","265.687"
"2009","SE",5594,"SE11","NA","412.7938"
"2009","SE",5602,"SE11","NA","1080.976"
"2009","SE",5615,"SE11","NA","958.0704"
"2009","SE",5628,"SE11","NA","1045.359"
"2009","SE",5637,"SE11","NA","1045.954"
"2009","SE",5657,"SE11","NA","960.8635"
"2009","SE",5659,"SE11","NA","1045.359"
"2009","SE",5662,"SE11","NA","469.2188"
"2009","SE",5672,"SE11","NA","860.1014"
"2009","SE",5686,"SE11","NA","864.759"
"2009","SE",5697,"SE11","NA","552.2769"
"2009","SE",5701,"SE11","NA","422.6349"
"2009","SE",5715,"SE11","NA","515.9037"
"2009","SE",5751,"SE11","NA","1046.802"
"2009","SE",5776,"SE11","NA","430.7023"
"2009","SE",5808,"SE11","NA","594.3045"
"2009","SE",5823,"SE11","NA","453.1948"
"2009","SE",5832,"SE11","NA","522.9771"
"2009","SE",5833,"SE11","NA","906.3896"
"2009","SE",5838,"SE11","NA","534.6213"
"2009","SE",5842,"SE11","NA","522.9771"
"2009","SE",5867,"SE11","NA","360.4072"
"2009","SE",5897,"SE11","NA","540.4882"
"2009","SE",5901,"SE11","NA","480.0689"
"2009","SE",5910,"SE11","NA","1077.091"
"2009","SE",5913,"SE11","NA","569.003"
"2009","SE",5924,"SE11","NA","531.3741"
"2009","SE",5926,"SE11","NA","720.8144"
"2009","SE",5943,"SE11","NA","531.3741"
"2009","SE",5959,"SE11","NA","1041.439"
"2009","SE",5964,"SE11","NA","430.7023"
"2009","SE",5971,"SE11","NA","469.2188"
"2009","SE",5973,"SE11","NA","1399.998"
"2009","SE",5987,"SE11","NA","1074.63"
"2009","SE",6053,"SE11","NA","1267.905"
"2009","SE",6056,"SE11","NA","626.6066"
"2009","SE",6062,"SE11","NA","560.2136"
"2009","SE",6078,"SE11","NA","480.4318"
"2009","SE",6079,"SE11","NA","1031.807"
"2009","SE",6089,"SE11","NA","523.401"
"2009","SE",6091,"SE11","NA","878.4063"
"2009","SE",6100,"SE11","NA","585.7083"
"2009","SE",6101,"SE11","NA","388.8986"
"2009","SE",6124,"SE11","NA","1165.027"
"2009","SE",6128,"SE11","NA","878.4063"
"2009","SE",6148,"SE11","NA","444.6675"
"2009","SE",6167,"SE11","NA","360.4072"
"2009","SE",6168,"SE11","NA","439.2032"
"2009","SE",6176,"SE11","NA","374.4816"
"2009","SE",6177,"SE11","NA","481.9801"
"2009","SE",6193,"SE11","NA","537.3148"
"2009","SE",6202,"SE11","NA","1104.554"
"2009","SE",6227,"SE11","NA","748.9633"
"2009","SE",6231,"SE11","NA","864.759"
"2009","SE",6235,"SE11","NA","1057.535"
"2009","SE",6271,"SE11","NA","1179.99"
"2009","SE",6275,"SE11","NA","416.3616"
"2009","SE",6293,"SE11","NA","748.9633"
"2009","SE",6321,"SE11","NA","466.666"
"2009","SE",6324,"SE11","NA","626.6066"
"2009","SE",6335,"SE11","NA","1179.99"
"2009","SE",6338,"SE11","NA","748.9633"
"2009","SE",6355,"SE11","NA","531.3741"
"2009","SE",6364,"SE11","NA","720.8144"
"2009","SE",6377,"SE11","NA","472.8511"
"2009","SE",6385,"SE11","NA","276.1385"
"2009","SE",6388,"SE11","NA","523.401"
"2009","SE",6391,"SE11","NA","412.7938"
"2009","SE",6392,"SE11","NA","323.4183"
"2009","SE",6398,"SE11","NA","356.4142"
"2009","SE",6406,"SE11","NA","565.4884"
"2009","SE",6410,"SE11","NA","1302.52"
"2009","SE",6445,"SE11","NA","449.7884"
"2009","SE",6467,"SE11","NA","395.3354"
"2009","SE",6495,"SE11","NA","1084.458"
"2009","SE",6520,"SE11","NA","1077.091"
"2009","SE",6531,"SE11","NA","1814.844"
"2009","SE",6545,"SE11","NA","537.3148"
"2009","SE",6565,"SE11","NA","1084.458"
"2009","SE",6568,"SE11","NA","1077.091"
"2009","SE",6572,"SE11","NA","479.7248"
"2009","SE",6586,"SE11","NA","1171.417"
"2009","SE",6593,"SE11","NA","261.4886"
"2009","SE",6609,"SE11","NA","1069.243"
"2009","SE",6619,"SE11","NA","1399.998"
"2009","SE",6642,"SE11","NA","317.5058"
"2009","SE",6645,"SE11","NA","777.7972"
"2009","SE",6652,"SE11","NA","531.3741"
"2009","SE",6654,"SE11","NA","1069.243"
"2009","SE",6656,"SE11","NA","1399.998"
"2009","SE",6657,"SE11","NA","1138.006"
"2009","SE",6658,"SE11","NA","970.255"
"2009","SE",6667,"SE11","NA","832.7231"
"2009","SE",6668,"SE11","NA","1041.439"
"2009","SE",6672,"SE11","NA","1169.667"
"2009","SE",6675,"SE11","NA","1045.359"
"2009","SE",6718,"SE11","NA","360.4072"
"2009","SE",6721,"SE11","NA","395.3354"
"2009","SE",6723,"SE11","NA","875.3056"
"2009","SE",6724,"SE11","NA","565.4884"
"2009","SE",6732,"SE11","NA","432.3795"
"2009","SE",6741,"SE11","NA","569.003"
"2009","SE",6751,"SE11","NA","1253.213"
"2009","SE",6763,"SE11","NA","453.1948"
"2009","SE",6788,"SE11","NA","594.3045"
"2009","SE",6790,"SE11","NA","1165.027"
"2009","SE",6795,"SE11","NA","912.2059"
"2009","SE",6852,"SE11","NA","360.4072"
"2009","SE",6868,"SE11","NA","275.1959"
"2009","SE",6895,"SE11","NA","316.9762"
"2009","SE",6913,"SE11","NA","515.9037"
"2009","SE",6959,"SE11","NA","495.0689"
"2009","SE",6986,"SE11","NA","490.2809"
"2009","SE",6996,"SE11","NA","589.995"
"2009","SE",7008,"SE11","NA","392.1302"
"2009","SE",7028,"SE11","NA","1179.99"
"2009","SE",7039,"SE11","NA","724.9774"
"2009","SE",7066,"SE11","NA","531.3741"
"2009","SE",7070,"SE11","NA","1399.998"
"2009","SE",7103,"SE11","NA","472.8511"
"2009","SE",7106,"SE11","NA","1084.345"
"2009","SE",7110,"SE11","NA","1057.535"
"2009","SE",7118,"SE11","NA","588.1953"
"2009","SE",7120,"SE11","NA","412.7938"
"2009","SE",7127,"SE11","NA","963.9603"
"2009","SE",7128,"SE11","NA","430.0507"
"2009","SE",7141,"SE11","NA","1057.535"
"2009","SE",7143,"SE11","NA","1814.844"
"2009","SE",7159,"SE11","NA","1179.99"
"2009","SE",7168,"SE11","NA","1084.345"
"2009","SE",7171,"SE11","NA","490.2809"
"2009","SE",7186,"SE11","NA","360.4072"
"2009","SE",7222,"SE11","NA","439.2032"
"2009","SE",7231,"SE11","NA","343.9358"
"2009","SE",7262,"SE11","NA","374.4816"
"2009","SE",7296,"SE11","NA","1057.535"
"2009","SE",7321,"SE11","NA","565.4884"
"2009","SE",7329,"SE11","NA","534.6213"
"2009","SE",7353,"SE11","NA","1084.458"
"2009","SE",7365,"SE11","NA","490.2809"
"2009","SE",7368,"SE11","NA","618.3573"
