"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","SE",128,"4","2006","26",16549,14524,0,0,,,,,,0,0,0,0,0,0,,0,65,0,1960,"2","1","2","1","1","1","1","1","1","1","1","6","1292.8","3","NA","2","2","2","2","1","1","1","2","1","NA","567.54","453.77","1","1","1",1,,,,,,
"2006","SE",136,"4","2006","23",6258,1779,0,0,,,,,,0,0,0,0,0,0,,0,1199,0,3279,"2","2","2","1","1","1","1","1","1","1","1","6","1077.33","3","NA","2","2","2","2","1","2","5","2","1","NA","741.63","768.24","1","1","1",1,,,,,,
"2006","SE",144,"4","2006","28",29850,29563,0,0,,,,,,0,0,0,5377,0,0,,0,0,0,287,"NA","2","2","1","1","1","1","1","1","1","3","4","NA","3","2","2","2","2","2","1","2","5","2","1","NA","NA","604.6","1","1","1",1,,,,,,
"2006","SE",151,"4","2006","15",47899,37613,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10286,"2","2","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","741.63","36.95","1","1","1",1,,,,,,
"2006","SE",181,"4","2006","13",93997,93522,0,0,,,,,,0,0,0,0,0,0,,0,0,0,475,"2","2","NA","2","1","1","1","1","1","1","1","5","2262.39","3","3","2","1","2","2","4","2","4","2","1","NA","449.89","549.22","1","1","1",1,,,,,,
"2006","SE",186,"4","2006","19",24431,19995,0,0,,,,,,0,0,0,0,0,269,,0,0,0,4436,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","955.16","594.04","1","1","1",1,,,,,,
"2006","SE",188,"4","2006","17",32215,24053,0,0,,,,,,0,0,0,0,0,46,,0,0,0,8162,"2","2","1","1","1","1","1","1","1","1","1","6","1616","2","1","2","2","2","2","3","2","2","2","1","NA","NA","510.33","1","1","1",1,,,,,,
"2006","SE",230,"4","2006","13",23139,20711,0,0,,,,,,0,0,0,0,0,82,,0,0,0,2428,"2","NA","NA","1","1","2","1","1","1","1","1","3","NA","1","NA","2","2","2","2","4","2","3","2","1","441.71","NA","324.38","1","1","1",1,,,,,,
"2006","SE",241,"4","2006","15",11850,7743,0,0,,,,,,0,0,0,0,0,345,,0,0,0,4107,"2","2","NA","1","1","1","1","1","1","1","1","6","1939.2","3","NA","2","2","2","2","1","2","6","2","1","NA","845.27","386.65","1","1","1",1,,,,,,
"2006","SE",253,"4","2006","16",25905,14318,0,0,,,,,,0,0,0,1103,0,497,,0,280,0,11307,"2","2","NA","2","1","1","1","1","1","1","1","1","1616","2","NA","2","2","2","2","3","1","5","2","1","NA","741.63","506.13","1","1","1",1,,,,,,
"2006","SE",254,"4","2006","20",8535,7673,0,0,,,,,,0,0,0,0,0,0,,0,0,0,862,"2","2","2","1","1","1","1","1","1","1","1","6","2154.66","3","NA","2","2","2","2","3","1","1","2","1","NA","845.27","247.25","1","1","1",1,,,,,,
"2006","SE",255,"4","2006","17",19017,7794,0,0,,,,,,0,0,0,0,0,16,,0,0,0,11223,"NA","2","2","2","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","3","2","1","NA","859.39","355.52","1","1","1",1,,,,,,
"2006","SE",289,"4","2006","12",26404,21095,0,0,,,,,,0,0,0,0,0,119,,0,0,0,5309,"2","2","NA","1","1","2","1","1","1","1","1","6","NA","1","3","2","2","2","2","1","1","6","2","1","NA","955.16","691","1","1","1",1,,,,,,
"2006","SE",310,"4","2006","18",21402,20538,0,0,,,,,,0,0,0,0,0,845,,0,0,0,864,"2","2","2","1","1","2","1","1","1","1","1","1","2154.66","3","NA","2","2","1","2","1","1","3","2","1","NA","741.63","510.33","1","1","1",1,,,,,,
"2006","SE",342,"4","2006","14",43660,31779,0,0,,,,,,0,0,0,0,0,77,,0,2890,0,8990,"2","2","NA","1","1","1","1","3","1","1","1","4","1616","2","2","2","1","2","2","4","1","4","2","1","NA","NA","647.69","1","1","1",1,,,,,,
"2006","SE",355,"4","2006","14",26746,18985,0,0,,,,,,0,0,0,0,0,0,,0,830,0,6931,"NA","2","NA","1","1","1","1","1","1","1","1","6","4309.32","3","NA","2","2","2","2","1","1","6","2","1","NA","955.16","844.74","1","1","1",1,,,,,,
"2006","SE",356,"4","2006","12",21020,-76003,0,0,,,,,,0,0,0,0,0,0,,0,0,0,97023,"NA","2","1","2","1","NA","1","1","1","1","1","6","NA","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","147.16","1","1","1",1,,,,,,
"2006","SE",358,"4","2006","12",19029,17591,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1438,"2","2","NA","1","1","1","1","1","1","1","1","1","NA","1","1","1","2","2","2","1","1","6","1","1","484.8","NA","457.11","1","1","1",1,,,,,,
"2006","SE",360,"4","2006","25",94962,94034,0,0,,,,,,0,0,0,0,0,29,,0,0,0,928,"2","2","NA","1","1","1","1","1","1","1","1","6","1616","3","NA","2","2","2","2","4","1","6","2","1","NA","955.16","992.44","1","1","1",1,,,,,,
"2006","SE",363,"4","2006","24",3208,689,0,0,,,,,,0,0,0,0,0,2719,,0,0,0,2519,"2","2","2","1","1","1","1","1","3","1","1","2","1616","3","NA","2","1","2","2","4","1","4","2","1","484.8","955.16","274.61","1","1","1",1,,,,,,
"2006","SE",393,"4","2006","14",37179,20387,0,0,,,,,,0,0,0,0,0,0,,0,0,0,16792,"2","2","2","1","1","1","1","1","1","1","1","4","2908.79","3","NA","2","2","2","2","1","1","5","2","1","NA","955.16","368.77","1","1","1",1,,,,,,
"2006","SE",395,"4","2006","21",32303,27292,0,0,,,,,,0,0,0,0,0,790,,0,0,0,5011,"2","2","2","2","1","1","1","1","1","1","1","4","2908.79","2","1","2","2","2","2","2","1","6","2","1","NA","955.16","136.5","1","1","1",1,,,,,,
"2006","SE",397,"4","2006","18",42214,31230,0,0,,,,,,0,0,0,0,0,227,,0,0,0,10984,"2","2","2","1","1","1","1","1","1","1","1","4","3231.99","3","NA","2","2","2","2","1","1","4","2","1","NA","859.39","478.23","1","1","1",1,,,,,,
"2006","SE",412,"4","2006","15",18819,15801,0,0,,,,,,0,0,0,0,0,1382,,0,0,0,3018,"NA","2","2","1","1","1","1","1","1","1","1","4","1077.33","3","NA","1","2","2","2","1","1","6","2","1","NA","955.16","691","1","1","1",1,,,,,,
"2006","SE",447,"4","2006","19",29112,21416,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7697,"2","2","NA","1","1","1","1","1","1","1","1","1","2154.66","1","NA","2","2","2","2","1","2","3","2","1","808","NA","535.43","1","1","1",1,,,,,,
"2006","SE",477,"4","2006","10",40326,36046,0,0,,,,,,0,0,0,0,0,844,,0,0,0,4281,"NA","2","NA","1","1","1","1","1","1","1","1","6","3770.66","3","3","2","2","2","2","1","1","6","1","1","NA","681.2","478.23","1","1","1",1,,,,,,
"2006","SE",489,"4","2006","15",42544,37246,0,0,,,,,,0,0,0,0,0,1366,,0,0,0,5298,"2","2","2","2","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","1","2","4","1","6","2","1","NA","729.68","732.37","1","1","1",1,,,,,,
"2006","SE",499,"4","2006","14",8637,2536,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6101,"2","2","NA","1","1","1","1","1","1","1","1","6","3231.99","2","NA","2","2","2","2","4","1","6","2","1","NA","955.16","691","1","1","1",1,,,,,,
"2006","SE",509,"4","2006","18",20983,13281,0,0,,,,,,0,0,0,0,0,902,,0,0,0,7703,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","2","1","6","2","1","NA","955.16","691","1","1","1",1,,,,,,
"2006","SE",510,"4","2006","13",34369,26314,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8054,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","5","2","1","NA","621.51","478.23","1","1","1",1,,,,,,
"2006","SE",558,"4","2006","24",18470,9222,0,0,,,,,,0,0,0,0,0,101,,0,0,0,9248,"2","2","2","1","1","1","1","1","1","1","1","1","NA","3","NA","2","1","1","2","4","1","6","1","1","542.11","546.1","89.63","1","1","1",1,,,,,,
"2006","SE",565,"4","2006","19",79790,73934,0,0,,,,,,0,0,0,0,1420,39,,0,784,0,5072,"2","2","2","1","1","1","1","1","2","1","1","4","2154.66","3","NA","2","2","2","2","1","2","1","2","1","NA","NA","457.76","1","1","1",1,,,,,,
"2006","SE",570,"4","2006","11",29332,28378,0,0,,,,,,0,0,0,0,0,10,,0,0,0,954,"NA","2","2","1","1","NA","1","1","1","1","2","3","1616","2","NA","2","2","2","2","4","1","4","2","1","428.99","859.39","373.62","1","1","1",1,,,,,,
"2006","SE",587,"4","2006","30",12104,-3239,0,0,,,,,,0,0,0,0,0,16,,0,0,0,15344,"2","2","2","1","1","2","1","1","1","1","1","5","2370.13","3","NA","2","2","2","2","4","2","5","2","1","NA","504.08","585.85","1","1","1",1,,,,,,
"2006","SE",597,"4","2006","12",38517,32047,0,0,,,,,,0,0,0,0,0,0,,0,4904,0,1565,"1","2","2","2","1","1","1","1","1","1","1","4","1292.8","3","NA","2","2","1","2","2","1","6","2","1","474.03","741.63","451.83","1","1","1",1,,,,,,
"2006","SE",604,"4","2006","17",26790,5478,0,0,,,,,,0,0,0,6386,0,0,,0,1719,0,19592,"2","2","NA","1","1","1","1","1","1","1","1","4","2154.66","3","NA","2","2","2","2","1","1","4","2","1","NA","845.27","594.04","1","1","1",1,,,,,,
"2006","SE",615,"4","2006","65",12893,12171,0,0,,,,,,0,0,0,0,0,115,,0,205,0,517,"2","2","2","2","1","1","1","1","1","1","3","6","NA","2","2","2","2","2","2","1","2","2","2","1","NA","602.44","66.9","1","1","1",1,,,,,,
"2006","SE",649,"4","2006","16",37889,26168,0,0,,,,,,0,0,0,0,0,84,,0,0,0,11720,"2","2","NA","1","1","1","1","1","1","1","1","6","1292.8","3","NA","2","2","2","2","4","2","6","1","1","NA","741.63","510.33","1","1","1",1,,,,,,
"2006","SE",658,"4","2006","14",47126,39375,0,0,,,,,,0,0,0,0,0,72,,0,0,0,7752,"2","2","2","1","1","1","1","1","1","1","3","1","1562.13","3","NA","2","2","2","2","3","1","2","2","1","NA","955.16","48.91","1","1","1",1,,,,,,
"2006","SE",660,"4","2006","16",23191,17835,0,0,,,,,,0,0,0,0,0,22,,0,573,0,4783,"1","2","2","1","1","2","1","1","1","1","1","2","3231.99","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","365.65","1","1","1",1,,,,,,
"2006","SE",662,"4","2006","17",26540,19666,0,0,,,,,,0,0,0,0,0,5649,,0,0,0,6874,"2","2","NA","1","1","1","1","1","1","1","1","6","2154.66","2","NA","2","2","2","2","2","1","6","2","1","NA","681.2","391.39","1","1","1",1,,,,,,
"2006","SE",668,"4","2006","16",20781,16264,0,0,,,,,,0,0,0,0,0,34,,0,0,0,4518,"2","2","2","1","1","1","1","1","1","1","1","6","1077.33","3","NA","2","2","2","2","4","3","3","2","1","NA","NA","1245.61","1","1","1",1,,,,,,
"2006","SE",671,"4","2006","28",19304,14014,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5289,"NA","2","2","1","1","1","1","1","3","1","1","4","1292.8","3","NA","2","2","1","2","3","2","3","2","1","624.21","859.39","664.28","1","1","1",1,,,,,,
"2006","SE",710,"4","2006","10",28485,24495,0,0,,,,,,0,0,0,0,0,90,,0,382,0,3608,"2","2","NA","1","1","1","1","1","1","1","1","6","1616","3","NA","2","2","2","2","3","1","3","2","1","NA","955.16","1155.44","1","1","1",1,,,,,,
"2006","SE",730,"4","2006","14",31317,21029,0,0,,,,,,0,0,0,0,0,0,,0,687,0,9600,"NA","2","2","1","1","1","1","1","1","1","1","4","2693.33","3","NA","2","2","2","2","1","1","6","2","1","NA","741.63","600.18","1","1","1",1,,,,,,
"2006","SE",820,"4","2006","20",8266,3401,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4864,"2","2","NA","1","1","2","1","2","1","1","2","4","2693.33","2","1","2","2","2","2","1","1","6","1","1","NA","955.16","1516.56","1","1","1",1,,,,,,
"2006","SE",839,"4","2006","19",21092,11877,0,0,,,,,,0,0,0,0,0,32,,0,0,0,9215,"2","2","2","1","1","1","1","1","1","1","1","3","NA","2","3","2","2","1","2","1","1","6","2","1","NA","955.16","391.39","1","1","1",1,,,,,,
"2006","SE",844,"4","2006","23",27628,23372,0,0,,,,,,0,0,0,0,0,0,,0,177,0,4079,"2","2","NA","1","1","2","1","1","1","1","3","6","1616","3","NA","2","2","2","2","1","2","3","2","1","NA","621.51","409.6","1","1","1",1,,,,,,
"2006","SE",851,"4","2006","14",4325,2853,0,0,,,,,,0,0,0,0,0,2,,0,0,0,1471,"2","1","NA","2","1","1","1","1","1","1","1","6","3231.99","2","3","2","2","2","2","3","2","6","2","1","NA","621.51","86.73","1","1","1",1,,,,,,
"2006","SE",854,"4","2006","25",17456,14368,0,0,,,,,,0,0,0,0,0,10,,0,226,0,2863,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","4","2","6","2","1","NA","955.16","1057.08","1","1","1",1,,,,,,
"2006","SE",869,"4","2006","11",14188,12105,0,0,,,,,,0,0,0,0,0,0,,0,92,0,1992,"2","2","NA","NA","1","2","1","1","1","1","1","6","1939.2","3","NA","1","2","2","2","1","1","6","2","1","NA","741.63","147.16","1","1","1",1,,,,,,
"2006","SE",873,"4","2006","10",29653,17028,0,0,,,,,,0,0,0,0,0,0,,0,0,0,12625,"2","2","NA","1","1","1","1","1","1","1","2","4","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","375.23","59.25","1","1","1",1,,,,,,
"2006","SE",913,"4","2006","19",15514,6309,0,0,,,,,,0,0,0,0,0,281,,0,0,0,9205,"2","2","NA","1","1","1","1","1","1","1","1","6","1185.06","2","3","2","2","2","2","4","1","3","2","1","474.03","741.63","368.45","1","1","1",1,,,,,,
"2006","SE",936,"4","2006","16",14295,8923,0,0,,,,,,0,0,0,818,0,0,,0,0,0,5372,"2","2","NA","1","1","2","1","1","1","1","1","4","2693.33","3","3","2","2","2","2","3","1","3","2","1","NA","621.51","561.5","1","1","1",1,,,,,,
"2006","SE",954,"4","2006","11",11187,6849,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4337,"2","2","2","1","1","2","1","1","1","1","1","3","3231.99","3","NA","2","2","2","2","4","2","3","2","1","204.69","NA","312","1","1","1",1,,,,,,
"2006","SE",958,"4","2006","16",46056,45542,0,0,,,,,,0,0,0,0,0,0,,0,0,0,514,"2","2","2","1","1","1","1","1","1","1","1","6","2154.66","3","3","2","2","2","2","1","1","6","2","1","NA","955.16","969.38","1","1","1",1,,,,,,
"2006","SE",959,"4","2006","20",11619,4200,0,0,,,,,,0,0,0,0,0,202,,0,0,0,7419,"2","2","NA","1","1","1","1","1","1","1","1","5","1508.26","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","496","1","1","1",1,,,,,,
"2006","SE",963,"4","2006","21",42874,36316,0,0,,,,,,0,0,0,0,0,63,,0,0,0,6558,"2","2","NA","1","1","1","1","1","1","1","1","3","1185.06","1","NA","2","2","2","1","4","1","3","2","1","NA","729.68","736.14","1","1","1",1,,,,,,
"2006","SE",1002,"4","2006","8",24731,14999,0,0,,,,,,0,0,0,0,0,520,,0,0,0,9732,"2","2","NA","1","1","1","1","1","1","1","1","6","5386.65","3","NA","2","2","2","2","1","1","6","2","1","NA","741.63","1765.21","1","1","1",1,,,,,,
"2006","SE",1029,"4","2006","11",21840,16638,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5202,"2","1","NA","2","1","2","1","1","1","1","1","6","2154.66","2","NA","2","2","2","2","1","2","5","2","1","NA","697.57","736.14","1","1","1",1,,,,,,
"2006","SE",1030,"4","2006","15",22713,17654,0,0,,,,,,0,0,0,3131,0,51,,0,530,0,4528,"2","2","2","1","1","1","1","1","1","1","1","6","3231.99","2","NA","1","2","2","2","1","1","6","2","1","NA","741.63","662.88","1","1","1",1,,,,,,
"2006","SE",1066,"4","2006","9",12440,2512,0,0,,,,,,0,0,0,0,0,67,,0,1200,0,8728,"2","2","2","2","1","1","1","1","1","1","1","1","NA","2","NA","2","1","2","2","1","2","1","2","1","NA","NA","727.95","1","1","1",1,,,,,,
"2006","SE",1072,"4","2006","16",35817,33636,0,0,,,,,,0,0,0,0,0,1084,,0,242,0,1939,"NA","2","NA","1","1","1","1","1","1","1","1","4","1077.33","3","3","2","2","1","1","1","1","4","1","1","NA","859.39","356.7","1","1","1",1,,,,,,
"2006","SE",1078,"4","2006","20",10593,5642,0,0,,,,,,0,0,0,0,0,13,,0,0,0,4951,"NA","2","NA","1","1","1","1","1","1","1","2","4","1400.53","1","NA","2","2","2","2","4","2","4","2","1","921.33","NA","374.26","1","1","1",1,,,,,,
"2006","SE",1093,"4","2006","10",6180,3557,0,0,,,,,,0,0,0,0,0,57,,0,0,0,2623,"2","2","NA","1","1","1","1","1","1","1","1","5","1616","3","NA","2","2","2","2","1","1","6","2","1","269.33","621.51","507.21","1","1","1",1,,,,,,
"2006","SE",1131,"4","2006","16",39018,33497,0,0,,,,,,0,0,0,0,0,0,,0,124,0,5397,"NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","1","1","NA","955.16","662.88","1","1","1",1,,,,,,
"2006","SE",1155,"4","2006","14",27311,20990,0,0,,,,,,0,0,0,0,0,304,,0,0,0,6321,"2","2","NA","1","1","2","1","1","1","1","1","2","6463.98","3","NA","2","1","2","2","1","2","6","2","1","741.63","955.16","678.5","1","1","1",1,,,,,,
"2006","SE",1156,"4","2006","NA",28233,25781,0,0,,,,,,0,0,0,0,0,594,,0,0,0,2452,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","1","2","1","5","2","1","NA","955.16","356.7","1","1","1",1,,,,,,
"2006","SE",1203,"4","2006","20",3497,-547,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4045,"2","2","2","1","1","1","1","1","1","1","1","4","1077.33","3","NA","2","2","2","2","4","1","3","1","1","NA","NA","62.27","1","1","1",1,,,,,,
"2006","SE",1211,"4","2006","18",12192,6518,756,756,,,,,,756,0,0,0,0,118,,0,2843,0,2832,"NA","1","2","1","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","3","1","6","1","1","661.48","NA","592.32","1","1","1",1,,,,,,
"2006","SE",1215,"4","2006","15",14409,6690,0,0,,,,,,0,0,0,0,0,1787,,0,0,0,7719,"2","2","1","1","1","1","1","1","1","1","2","3","6463.98","1","NA","2","2","2","2","1","1","3","2","1","560.21","NA","147.16","1","1","1",1,,,,,,
"2006","SE",1246,"4","2006","46",40436,32072,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8363,"NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","681.2","478.23","1","1","1",1,,,,,,
"2006","SE",1281,"4","2006","30",16441,-4159,0,0,,,,,,0,0,0,0,0,669,,0,0,0,20600,"1","2","2","1","1","1","1","3","1","1","2","4","1077.33","3","3","2","2","2","2","4","1","5","2","1","NA","NA","463.04","1","1","1",1,,,,,,
"2006","SE",1315,"4","2006","15",33231,24647,0,0,,,,,,0,0,0,0,0,1846,,0,0,0,8584,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","1","3","2","2","2","2","1","1","6","2","1","NA","955.16","844.74","1","1","1",1,,,,,,
"2006","SE",1327,"4","2006","77",32458,25376,0,0,,,,,,0,0,0,0,0,14,,0,0,0,7082,"2","2","2","1","1","1","1","1","1","1","1","5","2154.66","2","NA","2","2","2","2","1","1","6","2","1","NA","955.16","591.89","1","1","1",1,,,,,,
"2006","SE",1329,"4","2006","20",42552,36948,0,0,,,,,,0,0,0,0,0,147,,0,0,0,5604,"2","2","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","741.63","591.89","1","1","1",1,,,,,,
"2006","SE",1330,"4","2006","14",23326,15318,0,0,,,,,,0,0,0,0,0,4162,,0,307,0,7701,"1","2","2","1","1","1","1","1","1","1","2","4","2693.33","1","NA","2","2","2","2","4","2","6","1","1","500.96","741.63","506.13","1","1","1",1,,,,,,
"2006","SE",1336,"4","2006","13",38728,22616,0,0,,,,,,0,0,0,0,0,0,,0,0,0,16111,"2","2","2","1","1","2","1","1","2","1","2","6","2154.66","1","1","2","2","1","2","4","2","4","2","1","NA","NA","459.37","1","1","1",1,,,,,,
"2006","SE",1345,"4","2006","13",28332,19642,0,0,,,,,,0,0,0,0,0,727,,0,0,0,8690,"2","2","NA","1","1","1","1","1","1","1","1","4","2908.79","3","NA","2","2","1","1","4","1","6","2","1","NA","955.16","662.88","1","1","1",1,,,,,,
"2006","SE",1378,"4","2006","14",4048,-18241,0,0,,,,,,0,0,0,0,0,0,,0,2819,0,19470,"2","2","NA","1","1","1","1","1","1","1","1","3","2154.66","3","NA","2","2","2","2","1","1","4","1","1","581.76","NA","343.78","1","1","1",1,,,,,,
"2006","SE",1383,"4","2006","18",13310,946,0,0,,,,,,0,0,0,0,0,4,,0,0,0,12364,"2","2","NA","1","1","1","1","1","1","1","1","3","2908.79","2","NA","2","2","2","2","1","1","6","1","1","NA","741.63","591.89","1","1","1",1,,,,,,
"2006","SE",1387,"4","2006","15",5354,3178,0,0,,,,,,0,0,0,0,0,28,,0,0,0,2176,"2","2","NA","1","1","1","1","1","1","1","2","4","NA","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","324.49","1","1","1",1,,,,,,
"2006","SE",1391,"4","2006","25",12216,350,0,0,,,,,,0,0,0,0,0,63,,0,1836,0,10029,"2","2","2","1","1","1","1","1","1","1","1","3","2154.66","3","NA","2","2","2","2","4","1","6","2","1","NA","845.27","691","1","1","1",1,,,,,,
"2006","SE",1447,"4","2006","12",30843,8603,0,0,,,,,,0,0,0,928,0,55,,0,0,0,22239,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","4","1","6","2","1","NA","955.16","368.77","1","1","1",1,,,,,,
"2006","SE",1455,"4","2006","17",22076,327,0,0,,,,,,0,0,0,0,0,6,,0,0,0,21749,"NA","2","NA","1","1","1","1","1","1","1","1","4","1077.33","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","483.72","1","1","1",1,,,,,,
"2006","SE",1456,"4","2006","30",43653,38398,0,0,,,,,,0,0,0,0,0,100,,0,0,0,5255,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","1","3","2","2","2","2","4","1","6","2","1","NA","741.63","691","1","1","1",1,,,,,,
"2006","SE",1476,"4","2006","20",4297,-3964,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8262,"2","2","NA","1","1","1","1","1","3","1","1","3","NA","3","NA","2","2","1","2","3","1","5","2","1","NA","504.08","83.49","1","1","1",1,,,,,,
"2006","SE",1481,"4","2006","15",26381,24288,0,0,,,,,,0,0,0,0,0,690,,0,238,0,1855,"2","2","NA","1","1","1","1","1","1","1","1","3","1616","3","NA","2","1","2","1","1","1","3","2","1","NA","621.51","1238.71","1","1","1",1,,,,,,
"2006","SE",1484,"4","2006","20",23476,16332,0,0,,,,,,0,0,0,2772,0,0,,0,0,1004,6140,"2","2","2","1","1","NA","1","1","1","1","1","5","NA","2","2","2","2","2","2","1","2","4","2","1","NA","NA","684.32","1","1","1",1,,,,,,
"2006","SE",1502,"4","2006","22",23340,21107,0,0,,,,,,0,0,0,0,0,2989,,0,14,0,2219,"2","2","NA","2","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","504.08","460.67","1","1","1",1,,,,,,
"2006","SE",1506,"4","2006","13",17761,15256,0,0,,,,,,0,0,0,0,0,105,,0,1145,0,1359,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","6","2","1","915.95","845.27","386.65","1","1","1",1,,,,,,
"2006","SE",1518,"4","2006","31",29735,20610,0,0,,,,,,0,0,0,0,0,0,,0,550,0,8575,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","621.51","356.7","1","1","1",1,,,,,,
