"DB010","DB020","DB030","DB040","DB062","DB090"
"2011","SE",876,"SE11","NA","1430.911"
"2011","SE",880,"SE11","NA","523.721"
"2011","SE",921,"SE11","NA","1133.463"
"2011","SE",944,"SE11","NA","523.721"
"2011","SE",962,"SE11","NA","1351.21"
"2011","SE",966,"SE11","NA","1028.088"
"2011","SE",967,"SE11","NA","450.4033"
"2011","SE",971,"SE11","NA","465.9133"
"2011","SE",1011,"SE11","NA","498.4068"
"2011","SE",1038,"SE11","NA","1133.463"
"2011","SE",1039,"SE11","NA","1216.676"
"2011","SE",1076,"SE11","NA","514.0442"
"2011","SE",1082,"SE11","NA","939.7725"
"2011","SE",1087,"SE11","NA","1047.442"
"2011","SE",1102,"SE11","NA","1351.21"
"2011","SE",1141,"SE11","NA","523.721"
"2011","SE",1166,"SE11","NA","1777.699"
"2011","SE",1214,"SE11","NA","1777.699"
"2011","SE",1221,"SE11","NA","1255.242"
"2011","SE",1226,"SE11","NA","1085.651"
"2011","SE",1257,"SE11","NA","498.4068"
"2011","SE",1293,"SE11","NA","608.338"
"2011","SE",1326,"SE11","NA","675.6049"
"2011","SE",1338,"SE11","NA","469.8862"
"2011","SE",1340,"SE11","NA","1047.442"
"2011","SE",1341,"SE11","NA","630.6474"
"2011","SE",1348,"SE11","NA","566.7313"
"2011","SE",1357,"SE11","NA","576.2033"
"2011","SE",1389,"SE11","NA","523.721"
"2011","SE",1395,"SE11","NA","361.8837"
"2011","SE",1400,"SE11","NA","261.8605"
"2011","SE",1403,"SE11","NA","627.6211"
"2011","SE",1468,"SE11","NA","566.7313"
"2011","SE",1469,"SE11","NA","1085.697"
"2011","SE",1489,"SE11","NA","498.4068"
"2011","SE",1494,"SE11","NA","1261.295"
"2011","SE",1497,"SE11","NA","498.4068"
"2011","SE",1515,"SE11","NA","630.6474"
"2011","SE",1519,"SE11","NA","608.338"
"2011","SE",1531,"SE11","NA","627.6211"
"2011","SE",1536,"SE11","NA","477.7476"
"2011","SE",1539,"SE11","NA","627.6211"
"2011","SE",1541,"SE11","NA","1216.676"
"2011","SE",1575,"SE11","NA","498.4068"
"2011","SE",1597,"SE11","NA","630.6474"
"2011","SE",1603,"SE11","NA","542.8483"
"2011","SE",1607,"SE11","NA","608.338"
"2011","SE",1608,"SE11","NA","630.6474"
"2011","SE",1613,"SE11","NA","566.7313"
"2011","SE",1644,"SE11","NA","1085.697"
"2011","SE",1670,"SE11","NA","715.4556"
"2011","SE",1679,"SE11","NA","715.4556"
"2011","SE",1689,"SE11","NA","514.0442"
"2011","SE",1694,"SE11","NA","498.4068"
"2011","SE",1738,"SE11","NA","1433.243"
"2011","SE",1749,"SE11","NA","523.721"
"2011","SE",1764,"SE11","NA","542.8483"
"2011","SE",1765,"SE11","NA","627.6211"
"2011","SE",1809,"SE11","NA","627.6211"
"2011","SE",1810,"SE11","NA","939.7725"
"2011","SE",1821,"SE11","NA","996.8136"
"2011","SE",1863,"SE11","NA","675.6049"
"2011","SE",1880,"SE11","NA","1430.911"
"2011","SE",1886,"SE11","NA","498.4068"
"2011","SE",1893,"SE11","NA","514.0442"
"2011","SE",1906,"SE11","NA","1261.295"
"2011","SE",1973,"SE11","NA","542.8255"
"2011","SE",1990,"SE11","NA","627.6211"
"2011","SE",2001,"SE11","NA","1255.242"
"2011","SE",2024,"SE11","NA","715.4556"
"2011","SE",2031,"SE11","NA","1261.295"
"2011","SE",2043,"SE11","NA","715.4556"
"2011","SE",2056,"SE11","NA","608.338"
"2011","SE",2057,"SE11","NA","476.9704"
"2011","SE",2064,"SE11","NA","996.8136"
"2011","SE",2083,"SE11","NA","469.8862"
"2011","SE",2103,"SE11","NA","1777.699"
"2011","SE",2109,"SE11","NA","1777.699"
"2011","SE",2125,"SE11","NA","476.9704"
"2011","SE",2142,"SE11","NA","630.6474"
"2011","SE",2147,"SE11","NA","465.9133"
"2011","SE",2170,"SE11","NA","542.8483"
"2011","SE",2183,"SE11","NA","1430.911"
"2011","SE",2203,"SE11","NA","1430.911"
"2011","SE",2208,"SE11","NA","420.4316"
"2011","SE",2216,"SE11","NA","465.9133"
"2011","SE",2218,"SE11","NA","566.7313"
"2011","SE",2230,"SE11","NA","1085.651"
"2011","SE",2249,"SE11","NA","566.7313"
"2011","SE",2270,"SE11","NA","358.3107"
"2011","SE",2288,"SE11","NA","1133.463"
"2011","SE",2305,"SE11","NA","996.8136"
"2011","SE",2325,"SE11","NA","465.9133"
"2011","SE",2336,"SE11","NA","627.6211"
"2011","SE",2343,"SE11","NA","630.6474"
"2011","SE",2355,"SE11","NA","1351.21"
"2011","SE",2366,"SE11","NA","715.4556"
"2011","SE",2374,"SE11","NA","477.7476"
"2011","SE",2399,"SE11","NA","627.6211"
"2011","SE",2407,"SE11","NA","715.4556"
"2011","SE",2409,"SE11","NA","1085.651"
"2011","SE",2410,"SE11","NA","1216.676"
"2011","SE",2451,"SE11","NA","349.1473"
"2011","SE",2460,"SE11","NA","608.338"
"2011","SE",2468,"SE11","NA","498.4068"
"2011","SE",2485,"SE11","NA","498.4068"
"2011","SE",2495,"SE11","NA","1133.463"
"2011","SE",2496,"SE11","NA","209.4884"
"2011","SE",2504,"SE11","NA","465.9133"
"2011","SE",2514,"SE11","NA","996.8136"
"2011","SE",2524,"SE11","NA","608.338"
"2011","SE",2534,"SE11","NA","931.8266"
"2011","SE",2548,"SE11","NA","627.6211"
"2011","SE",2553,"SE11","NA","1133.463"
"2011","SE",2572,"SE11","NA","498.4068"
"2011","SE",2591,"SE11","NA","630.6474"
"2011","SE",2612,"SE11","NA","1261.295"
"2011","SE",2624,"SE11","NA","469.8862"
"2011","SE",2660,"SE11","NA","715.4556"
"2011","SE",2729,"SE11","NA","542.8255"
"2011","SE",2747,"SE11","NA","566.7313"
"2011","SE",2764,"SE11","NA","361.8837"
"2011","SE",2772,"SE11","NA","1216.676"
"2011","SE",2773,"SE11","NA","1430.911"
"2011","SE",2779,"SE11","NA","1351.21"
"2011","SE",2797,"SE11","NA","1133.463"
"2011","SE",2802,"SE11","NA","1047.442"
"2011","SE",2813,"SE11","NA","249.2034"
"2011","SE",2835,"SE11","NA","931.8266"
"2011","SE",2851,"SE11","NA","627.6211"
"2011","SE",2852,"SE11","NA","608.338"
"2011","SE",2855,"SE11","NA","1433.243"
"2011","SE",2863,"SE11","NA","465.9133"
"2011","SE",2884,"SE11","NA","1430.911"
"2011","SE",2912,"SE11","NA","498.4068"
"2011","SE",2922,"SE11","NA","1777.699"
"2011","SE",2932,"SE11","NA","498.4068"
"2011","SE",2935,"SE11","NA","1133.463"
"2011","SE",2959,"SE11","NA","498.4068"
"2011","SE",2962,"SE11","NA","1430.911"
"2011","SE",2972,"SE11","NA","514.0442"
"2011","SE",2979,"SE11","NA","888.8496"
"2011","SE",2986,"SE11","NA","1152.407"
"2011","SE",2993,"SE11","NA","465.9133"
"2011","SE",3004,"SE11","NA","337.8025"
"2011","SE",3005,"SE11","NA","469.8862"
"2011","SE",3014,"SE11","NA","498.4068"
"2011","SE",3018,"SE11","NA","1085.651"
"2011","SE",3048,"SE11","NA","566.7313"
"2011","SE",3049,"SE11","NA","566.7313"
"2011","SE",3060,"SE11","NA","1085.697"
"2011","SE",3066,"SE11","NA","1152.407"
"2011","SE",3067,"SE11","NA","542.8255"
"2011","SE",3081,"SE11","NA","450.4033"
"2011","SE",3083,"SE11","NA","1085.697"
"2011","SE",3099,"SE11","NA","1047.442"
"2011","SE",3114,"SE11","NA","1433.243"
"2011","SE",3123,"SE11","NA","608.338"
"2011","SE",3128,"SE11","NA","1028.088"
"2011","SE",3131,"SE11","NA","1261.295"
"2011","SE",3151,"SE11","NA","1133.463"
"2011","SE",3158,"SE11","NA","939.7725"
"2011","SE",3183,"SE11","NA","1430.911"
"2011","SE",3189,"SE11","NA","1216.676"
"2011","SE",3196,"SE11","NA","1152.407"
"2011","SE",3208,"SE11","NA","498.4068"
"2011","SE",3209,"SE11","NA","1133.463"
"2011","SE",3212,"SE11","NA","1777.699"
"2011","SE",3222,"SE11","NA","1216.676"
"2011","SE",3229,"SE11","NA","608.338"
"2011","SE",3246,"SE11","NA","715.4556"
"2011","SE",3248,"SE11","NA","1777.699"
"2011","SE",3263,"SE11","NA","608.338"
"2011","SE",3305,"SE11","NA","1433.243"
"2011","SE",3323,"SE11","NA","420.4316"
"2011","SE",3346,"SE11","NA","377.8209"
"2011","SE",3352,"SE11","NA","1255.242"
"2011","SE",3358,"SE11","NA","1255.242"
"2011","SE",3375,"SE11","NA","996.8136"
"2011","SE",3387,"SE11","NA","715.4556"
"2011","SE",3392,"SE11","NA","1216.676"
"2011","SE",3397,"SE11","NA","542.8255"
"2011","SE",3399,"SE11","NA","1430.911"
"2011","SE",3410,"SE11","NA","498.4068"
"2011","SE",3419,"SE11","NA","675.6049"
"2011","SE",3425,"SE11","NA","1085.697"
"2011","SE",3445,"SE11","NA","1028.088"
"2011","SE",3450,"SE11","NA","1777.699"
"2011","SE",3491,"SE11","NA","465.9133"
"2011","SE",3505,"SE11","NA","1261.295"
"2011","SE",3524,"SE11","NA","715.4556"
"2011","SE",3525,"SE11","NA","1255.242"
"2011","SE",3530,"SE11","NA","542.8255"
"2011","SE",3535,"SE11","NA","996.8136"
"2011","SE",3540,"SE11","NA","939.7725"
"2011","SE",3545,"SE11","NA","715.4556"
"2011","SE",3564,"SE11","NA","1351.21"
"2011","SE",3596,"SE11","NA","608.338"
"2011","SE",3603,"SE11","NA","608.338"
"2011","SE",3606,"SE11","NA","716.6214"
"2011","SE",3607,"SE11","NA","1777.699"
"2011","SE",3633,"SE11","NA","1351.21"
"2011","SE",3644,"SE11","NA","1351.21"
"2011","SE",3653,"SE11","NA","465.9133"
"2011","SE",3664,"SE11","NA","608.338"
"2011","SE",3689,"SE11","NA","542.8255"
"2011","SE",3720,"SE11","NA","469.8862"
"2011","SE",3728,"SE11","NA","996.8136"
"2011","SE",3744,"SE11","NA","608.338"
"2011","SE",3749,"SE11","NA","1085.697"
"2011","SE",3759,"SE11","NA","566.7313"
"2011","SE",3792,"SE11","NA","1777.699"
"2011","SE",3802,"SE11","NA","675.6049"
"2011","SE",3827,"SE11","NA","1261.295"
"2011","SE",3832,"SE11","NA","1028.088"
"2011","SE",3845,"SE11","NA","498.4068"
"2011","SE",3857,"SE11","NA","1430.911"
"2011","SE",3869,"SE11","NA","1430.911"
"2011","SE",3890,"SE11","NA","675.6049"
"2011","SE",3915,"SE11","NA","315.3237"
"2011","SE",3924,"SE11","NA","283.3656"
"2011","SE",3929,"SE11","NA","576.2033"
"2011","SE",3933,"SE11","NA","566.7313"
"2011","SE",3940,"SE11","NA","1351.21"
"2011","SE",3942,"SE11","NA","469.8862"
"2011","SE",3943,"SE11","NA","1777.699"
"2011","SE",3944,"SE11","NA","523.721"
"2011","SE",3976,"SE11","NA","1085.697"
"2011","SE",3983,"SE11","NA","996.8136"
"2011","SE",3986,"SE11","NA","542.8255"
"2011","SE",3987,"SE11","NA","715.4556"
"2011","SE",4023,"SE11","NA","405.5587"
"2011","SE",4044,"SE11","NA","542.8255"
"2011","SE",4047,"SE11","NA","1430.911"
"2011","SE",4050,"SE11","NA","469.8862"
"2011","SE",4051,"SE11","NA","627.6211"
"2011","SE",4074,"SE11","NA","1261.295"
"2011","SE",4099,"SE11","NA","358.3107"
"2011","SE",4112,"SE11","NA","1777.699"
"2011","SE",4121,"SE11","NA","1255.242"
"2011","SE",4131,"SE11","NA","1085.697"
"2011","SE",4132,"SE11","NA","566.7313"
"2011","SE",4139,"SE11","NA","542.8255"
"2011","SE",4150,"SE11","NA","1216.676"
"2011","SE",4164,"SE11","NA","996.8136"
"2011","SE",4172,"SE11","NA","1261.295"
"2011","SE",4178,"SE11","NA","931.8266"
"2011","SE",4182,"SE11","NA","1085.651"
"2011","SE",4184,"SE11","NA","566.7313"
"2011","SE",4189,"SE11","NA","608.338"
"2011","SE",4194,"SE11","NA","1433.243"
"2011","SE",4209,"SE11","NA","931.8266"
"2011","SE",4266,"SE11","NA","630.6474"
"2011","SE",4279,"SE11","NA","627.6211"
"2011","SE",4289,"SE11","NA","405.5587"
"2011","SE",4295,"SE11","NA","1216.676"
"2011","SE",4297,"SE11","NA","1047.442"
"2011","SE",4311,"SE11","NA","542.8255"
"2011","SE",4333,"SE11","NA","450.4033"
"2011","SE",4336,"SE11","NA","418.4141"
"2011","SE",4338,"SE11","NA","469.8862"
"2011","SE",4353,"SE11","NA","939.7725"
"2011","SE",4383,"SE11","NA","1028.088"
"2011","SE",4389,"SE11","NA","1430.911"
"2011","SE",4426,"SE11","NA","566.7313"
"2011","SE",4447,"SE11","NA","498.4068"
"2011","SE",4457,"SE11","NA","261.8605"
"2011","SE",4458,"SE11","NA","1133.463"
"2011","SE",4471,"SE11","NA","523.721"
"2011","SE",4481,"SE11","NA","469.8862"
"2011","SE",4511,"SE11","NA","523.721"
"2011","SE",4527,"SE11","NA","1255.242"
"2011","SE",4534,"SE11","NA","630.6474"
"2011","SE",4535,"SE11","NA","514.0442"
"2011","SE",4540,"SE11","NA","716.6214"
"2011","SE",4549,"SE11","NA","715.4556"
"2011","SE",4623,"SE11","NA","996.8136"
"2011","SE",4633,"SE11","NA","469.8862"
"2011","SE",4661,"SE11","NA","498.4068"
"2011","SE",4668,"SE11","NA","627.6211"
"2011","SE",4686,"SE11","NA","469.8862"
"2011","SE",4694,"SE11","NA","1430.911"
"2011","SE",4723,"SE11","NA","715.4556"
"2011","SE",4731,"SE11","NA","1777.699"
"2011","SE",4744,"SE11","NA","931.8266"
"2011","SE",4748,"SE11","NA","542.8255"
"2011","SE",4764,"SE11","NA","469.8862"
"2011","SE",4769,"SE11","NA","1085.651"
"2011","SE",4792,"SE11","NA","542.8483"
"2011","SE",4824,"SE11","NA","1216.676"
"2011","SE",4830,"SE11","NA","514.0442"
"2011","SE",4834,"SE11","NA","627.6211"
"2011","SE",4838,"SE11","NA","1085.697"
"2011","SE",4868,"SE11","NA","542.8255"
"2011","SE",4905,"SE11","NA","418.4141"
"2011","SE",4907,"SE11","NA","514.0442"
"2011","SE",4922,"SE11","NA","418.4141"
"2011","SE",4923,"SE11","NA","630.6474"
"2011","SE",4935,"SE11","NA","996.8136"
"2011","SE",4937,"SE11","NA","1777.699"
"2011","SE",4940,"SE11","NA","566.7313"
"2011","SE",4945,"SE11","NA","450.4033"
"2011","SE",4947,"SE11","NA","286.6486"
"2011","SE",4957,"SE11","NA","523.721"
"2011","SE",4985,"SE11","NA","514.0442"
"2011","SE",4997,"SE11","NA","498.4068"
"2011","SE",5029,"SE11","NA","1261.295"
"2011","SE",5037,"SE11","NA","675.6049"
"2011","SE",5096,"SE11","NA","1047.442"
"2011","SE",5106,"SE11","NA","1133.463"
"2011","SE",5117,"SE11","NA","608.338"
"2011","SE",5137,"SE11","NA","542.8255"
"2011","SE",5148,"SE11","NA","514.0442"
"2011","SE",5186,"SE11","NA","630.6474"
"2011","SE",5199,"SE11","NA","627.6211"
"2011","SE",5210,"SE11","NA","1777.699"
"2011","SE",5215,"SE11","NA","465.9133"
"2011","SE",5242,"SE11","NA","1152.407"
"2011","SE",5254,"SE11","NA","1255.242"
"2011","SE",5302,"SE11","NA","1433.243"
"2011","SE",5307,"SE11","NA","523.721"
"2011","SE",5317,"SE11","NA","1028.088"
"2011","SE",5325,"SE11","NA","1351.21"
"2011","SE",5333,"SE11","NA","542.8255"
"2011","SE",5351,"SE11","NA","1777.699"
"2011","SE",5359,"SE11","NA","1085.697"
"2011","SE",5373,"SE11","NA","465.9133"
"2011","SE",5405,"SE11","NA","1028.088"
"2011","SE",5434,"SE11","NA","542.8255"
"2011","SE",5459,"SE11","NA","996.8136"
"2011","SE",5478,"SE11","NA","1047.442"
"2011","SE",5482,"SE11","NA","358.3107"
"2011","SE",5487,"SE11","NA","477.7476"
"2011","SE",5512,"SE11","NA","477.7476"
"2011","SE",5545,"SE11","NA","1430.911"
"2011","SE",5550,"SE11","NA","523.721"
"2011","SE",5551,"SE11","NA","996.8136"
"2011","SE",5557,"SE11","NA","1216.676"
"2011","SE",5573,"SE11","NA","523.721"
"2011","SE",5576,"SE11","NA","498.4068"
"2011","SE",5606,"SE11","NA","566.7313"
"2011","SE",5607,"SE11","NA","1261.295"
"2011","SE",5627,"SE11","NA","996.8136"
"2011","SE",5636,"SE11","NA","261.8605"
"2011","SE",5650,"SE11","NA","566.7313"
"2011","SE",5671,"SE11","NA","477.7476"
"2011","SE",5682,"SE11","NA","1433.243"
"2011","SE",5695,"SE11","NA","675.6049"
"2011","SE",5706,"SE11","NA","566.7313"
"2011","SE",5729,"SE11","NA","1133.463"
"2011","SE",5730,"SE11","NA","542.8483"
"2011","SE",5740,"SE11","NA","542.8255"
"2011","SE",5753,"SE11","NA","1216.676"
"2011","SE",5768,"SE11","NA","1255.242"
"2011","SE",5770,"SE11","NA","1351.21"
"2011","SE",5785,"SE11","NA","1433.243"
"2011","SE",5848,"SE11","NA","310.6089"
"2011","SE",5880,"SE11","NA","1777.699"
"2011","SE",5896,"SE11","NA","627.6211"
"2011","SE",5903,"SE11","NA","627.6211"
"2011","SE",5906,"SE11","NA","939.7725"
"2011","SE",5907,"SE11","NA","349.1473"
"2011","SE",5911,"SE11","NA","716.6214"
"2011","SE",5940,"SE11","NA","1047.442"
"2011","SE",5967,"SE11","NA","313.8105"
"2011","SE",5972,"SE11","NA","627.6211"
"2011","SE",5979,"SE11","NA","1216.676"
"2011","SE",5988,"SE11","NA","627.6211"
"2011","SE",5995,"SE11","NA","566.7313"
"2011","SE",5997,"SE11","NA","566.7313"
"2011","SE",6014,"SE11","NA","249.2034"
"2011","SE",6030,"SE11","NA","715.4556"
"2011","SE",6037,"SE11","NA","465.9133"
"2011","SE",6045,"SE11","NA","1085.697"
"2011","SE",6048,"SE11","NA","716.6214"
"2011","SE",6058,"SE11","NA","1133.463"
"2011","SE",6130,"SE11","NA","349.1473"
"2011","SE",6131,"SE11","NA","608.338"
"2011","SE",6153,"SE11","NA","465.9133"
"2011","SE",6154,"SE11","NA","1255.242"
"2011","SE",6163,"SE11","NA","627.6211"
"2011","SE",6164,"SE11","NA","627.6211"
"2011","SE",6172,"SE11","NA","450.4033"
"2011","SE",6178,"SE11","NA","1261.295"
"2011","SE",6196,"SE11","NA","1351.21"
"2011","SE",6205,"SE11","NA","1085.697"
"2011","SE",6225,"SE11","NA","608.338"
"2011","SE",6241,"SE11","NA","627.6211"
"2011","SE",6243,"SE11","NA","888.8496"
"2011","SE",6251,"SE11","NA","1133.463"
"2011","SE",6255,"SE11","NA","939.7725"
"2011","SE",6266,"SE11","NA","566.7313"
"2011","SE",6277,"SE11","NA","1085.697"
"2011","SE",6304,"SE11","NA","420.4316"
"2011","SE",6305,"SE11","NA","1261.295"
"2011","SE",6309,"SE11","NA","349.1473"
"2011","SE",6350,"SE11","NA","514.0442"
"2011","SE",6354,"SE11","NA","1133.463"
"2011","SE",6370,"SE11","NA","1085.697"
"2011","SE",6371,"SE11","NA","1777.699"
"2011","SE",6399,"SE11","NA","715.4556"
"2011","SE",6400,"SE11","NA","996.8136"
"2011","SE",6410,"SE11","NA","627.6211"
"2011","SE",6413,"SE11","NA","630.6474"
"2011","SE",6432,"SE11","NA","627.6211"
"2011","SE",6441,"SE11","NA","542.8255"
"2011","SE",6463,"SE11","NA","1777.699"
"2011","SE",6464,"SE11","NA","996.8136"
"2011","SE",6467,"SE11","NA","1216.676"
"2011","SE",6468,"SE11","NA","1085.651"
"2011","SE",6478,"SE11","NA","608.338"
"2011","SE",6482,"SE11","NA","1047.442"
"2011","SE",6487,"SE11","NA","523.721"
"2011","SE",6522,"SE11","NA","1255.242"
"2011","SE",6545,"SE11","NA","1085.697"
"2011","SE",6572,"SE11","NA","1777.699"
"2011","SE",6602,"SE11","NA","1261.295"
"2011","SE",6614,"SE11","NA","450.4033"
"2011","SE",6628,"SE11","NA","465.9133"
"2011","SE",6643,"SE11","NA","1261.295"
"2011","SE",6650,"SE11","NA","630.6474"
"2011","SE",6651,"SE11","NA","996.8136"
"2011","SE",6668,"SE11","NA","566.7313"
"2011","SE",6674,"SE11","NA","514.0442"
"2011","SE",6690,"SE11","NA","1777.699"
"2011","SE",6702,"SE11","NA","469.8862"
"2011","SE",6720,"SE11","NA","1777.699"
"2011","SE",6725,"SE11","NA","1261.295"
"2011","SE",6733,"SE11","NA","608.338"
"2011","SE",6734,"SE11","NA","1351.21"
"2011","SE",6735,"SE11","NA","1777.699"
"2011","SE",6736,"SE11","NA","888.8496"
"2011","SE",6739,"SE11","NA","1351.21"
"2011","SE",6740,"SE11","NA","1430.911"
"2011","SE",6751,"SE11","NA","1255.242"
"2011","SE",6756,"SE11","NA","1261.295"
"2011","SE",6801,"SE11","NA","542.8483"
"2011","SE",6805,"SE11","NA","1133.463"
"2011","SE",6807,"SE11","NA","465.9133"
"2011","SE",6816,"SE11","NA","1085.697"
"2011","SE",6822,"SE11","NA","498.4068"
"2011","SE",6830,"SE11","NA","361.8837"
"2011","SE",6843,"SE11","NA","450.4033"
"2011","SE",6872,"SE11","NA","566.7313"
"2011","SE",6875,"SE11","NA","566.7313"
"2011","SE",6878,"SE11","NA","514.0442"
"2011","SE",6939,"SE11","NA","498.4068"
"2011","SE",6952,"SE11","NA","465.9133"
"2011","SE",6980,"SE11","NA","465.9133"
"2011","SE",6996,"SE11","NA","542.8255"
"2011","SE",7044,"SE11","NA","608.338"
"2011","SE",7072,"SE11","NA","566.7313"
"2011","SE",7114,"SE11","NA","477.7476"
"2011","SE",7125,"SE11","NA","1777.699"
"2011","SE",7152,"SE11","NA","1085.697"
"2011","SE",7155,"SE11","NA","716.6214"
"2011","SE",7187,"SE11","NA","931.8266"
"2011","SE",7190,"SE11","NA","1777.699"
"2011","SE",7198,"SE11","NA","715.4556"
"2011","SE",7203,"SE11","NA","542.8255"
"2011","SE",7209,"SE11","NA","1430.911"
"2011","SE",7216,"SE11","NA","361.8837"
"2011","SE",7217,"SE11","NA","608.338"
"2011","SE",7229,"SE11","NA","1133.463"
"2011","SE",7233,"SE11","NA","249.2034"
"2011","SE",7247,"SE11","NA","566.7313"
"2011","SE",7256,"SE11","NA","361.8837"
"2011","SE",7277,"SE11","NA","931.8266"
"2011","SE",7313,"SE11","NA","715.4556"
"2011","SE",7317,"SE11","NA","939.7725"
"2011","SE",7352,"SE11","NA","576.2033"
"2011","SE",7383,"SE11","NA","1430.911"
"2011","SE",7410,"SE11","NA","450.4033"
"2011","SE",7415,"SE11","NA","498.4068"
"2011","SE",7441,"SE11","NA","1433.243"
"2011","SE",7454,"SE11","NA","1777.699"
"2011","SE",7456,"SE11","NA","469.8862"
"2011","SE",7457,"SE11","NA","627.6211"
"2011","SE",7468,"SE11","NA","716.6214"
"2011","SE",7477,"SE11","NA","377.8209"
"2011","SE",7514,"SE11","NA","608.338"
"2011","SE",7537,"SE11","NA","1133.463"
"2011","SE",7556,"SE11","NA","1430.911"
"2011","SE",7558,"SE11","NA","1261.295"
"2011","SE",7568,"SE11","NA","498.4068"
"2011","SE",7575,"SE11","NA","630.6474"
"2011","SE",7587,"SE11","NA","939.7725"
"2011","SE",7601,"SE11","NA","465.9133"
"2011","SE",7607,"SE11","NA","337.8025"
"2011","SE",7611,"SE11","NA","715.4556"
"2011","SE",7616,"SE11","NA","542.8483"
"2011","SE",7627,"SE11","NA","630.6474"
"2011","SE",7631,"SE11","NA","996.8136"
"2011","SE",7654,"SE11","NA","576.2033"
"2011","SE",7683,"SE11","NA","996.8136"
"2011","SE",7718,"SE11","NA","337.8025"
"2011","SE",7734,"SE11","NA","1133.463"
"2011","SE",7769,"SE11","NA","1085.697"
"2011","SE",7771,"SE11","NA","1777.699"
"2011","SE",7808,"SE11","NA","630.6474"
"2011","SE",7812,"SE11","NA","939.7725"
"2011","SE",7837,"SE11","NA","888.8496"
"2011","SE",7857,"SE11","NA","1216.676"
"2011","SE",7864,"SE11","NA","1047.442"
"2011","SE",7890,"SE11","NA","377.8209"
"2011","SE",7941,"SE11","NA","465.9133"
"2011","SE",7942,"SE11","NA","1133.463"
"2011","SE",7951,"SE11","NA","1255.242"
"2011","SE",7953,"SE11","NA","1047.442"
"2011","SE",7967,"SE11","NA","542.8483"
"2011","SE",8003,"SE11","NA","715.4556"
"2011","SE",8010,"SE11","NA","1152.407"
"2011","SE",8013,"SE11","NA","469.8862"
"2011","SE",8021,"SE11","NA","608.338"
"2011","SE",8031,"SE11","NA","1430.911"
"2011","SE",8032,"SE11","NA","465.9133"
"2011","SE",8043,"SE11","NA","566.7313"
"2011","SE",8055,"SE11","NA","542.8483"
"2011","SE",8056,"SE11","NA","1255.242"
"2011","SE",8063,"SE11","NA","931.8266"
"2011","SE",8079,"SE11","NA","523.721"
"2011","SE",8090,"SE11","NA","1255.242"
"2011","SE",8107,"SE11","NA","1777.699"
"2011","SE",8131,"SE11","NA","608.338"
"2011","SE",8140,"SE11","NA","608.338"
"2011","SE",8149,"SE11","NA","931.8266"
