"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","SE",1851,"SE11","NA","459.178"
"2013","SE",1856,"SE11","NA","689.6269"
"2013","SE",1857,"SE11","NA","1553.066"
"2013","SE",1909,"SE11","NA","1377.534"
"2013","SE",1922,"SE11","NA","1376.78"
"2013","SE",1937,"SE11","NA","637.4937"
"2013","SE",1940,"SE11","NA","1621.129"
"2013","SE",1988,"SE11","NA","824.9282"
"2013","SE",1993,"SE11","NA","602.6958"
"2013","SE",2052,"SE11","NA","1230.582"
"2013","SE",2071,"SE11","NA","459.178"
"2013","SE",2075,"SE11","NA","776.5328"
"2013","SE",2079,"SE11","NA","1553.066"
"2013","SE",2101,"SE11","NA","988.7079"
"2013","SE",2184,"SE11","NA","602.6958"
"2013","SE",2196,"SE11","NA","615.291"
"2013","SE",2231,"SE11","NA","1649.856"
"2013","SE",2238,"SE11","NA","1377.534"
"2013","SE",2252,"SE11","NA","602.6958"
"2013","SE",2256,"SE11","NA","776.5328"
"2013","SE",2262,"SE11","NA","689.6269"
"2013","SE",2274,"SE11","NA","494.3539"
"2013","SE",2297,"SE11","NA","1102.393"
"2013","SE",2316,"SE11","NA","494.3539"
"2013","SE",2325,"SE11","NA","542.6959"
"2013","SE",2333,"SE11","NA","542.6959"
"2013","SE",2350,"SE11","NA","776.5328"
"2013","SE",2365,"SE11","NA","1376.78"
"2013","SE",2393,"SE11","NA","1102.393"
"2013","SE",2407,"SE11","NA","498.4945"
"2013","SE",2421,"SE11","NA","1621.129"
"2013","SE",2427,"SE11","NA","410.194"
"2013","SE",2433,"SE11","NA","551.1964"
"2013","SE",2445,"SE11","NA","1088.305"
"2013","SE",2446,"SE11","NA","615.291"
"2013","SE",2469,"SE11","NA","689.6269"
"2013","SE",2504,"SE11","NA","542.6959"
"2013","SE",2509,"SE11","NA","344.195"
"2013","SE",2526,"SE11","NA","689.6269"
"2013","SE",2552,"SE11","NA","494.3539"
"2013","SE",2570,"SE11","NA","824.9282"
"2013","SE",2576,"SE11","NA","689.6269"
"2013","SE",2584,"SE11","NA","637.4937"
"2013","SE",2593,"SE11","NA","494.3539"
"2013","SE",2604,"SE11","NA","776.5328"
"2013","SE",2606,"SE11","NA","1649.856"
"2013","SE",2637,"SE11","NA","1088.305"
"2013","SE",2638,"SE11","NA","1649.856"
"2013","SE",2645,"SE11","NA","824.9282"
"2013","SE",2656,"SE11","NA","776.5328"
"2013","SE",2694,"SE11","NA","1578.968"
"2013","SE",2701,"SE11","NA","688.7669"
"2013","SE",2720,"SE11","NA","410.194"
"2013","SE",2729,"SE11","NA","689.6269"
"2013","SE",2743,"SE11","NA","789.4838"
"2013","SE",2746,"SE11","NA","551.1964"
"2013","SE",2761,"SE11","NA","1205.392"
"2013","SE",2771,"SE11","NA","526.3225"
"2013","SE",2777,"SE11","NA","776.5328"
"2013","SE",2795,"SE11","NA","1621.129"
"2013","SE",2796,"SE11","NA","498.4945"
"2013","SE",2800,"SE11","NA","637.4937"
"2013","SE",2831,"SE11","NA","996.989"
"2013","SE",2848,"SE11","NA","996.989"
"2013","SE",2877,"SE11","NA","551.1964"
"2013","SE",2929,"SE11","NA","1376.78"
"2013","SE",2990,"SE11","NA","1088.305"
"2013","SE",3014,"SE11","NA","1205.392"
"2013","SE",3042,"SE11","NA","689.6269"
"2013","SE",3043,"SE11","NA","1102.393"
"2013","SE",3045,"SE11","NA","1376.78"
"2013","SE",3059,"SE11","NA","996.989"
"2013","SE",3067,"SE11","NA","688.7669"
"2013","SE",3090,"SE11","NA","551.1964"
"2013","SE",3099,"SE11","NA","776.5328"
"2013","SE",3122,"SE11","NA","1578.968"
"2013","SE",3128,"SE11","NA","1088.305"
"2013","SE",3130,"SE11","NA","689.6269"
"2013","SE",3133,"SE11","NA","394.7419"
"2013","SE",3146,"SE11","NA","688.7669"
"2013","SE",3156,"SE11","NA","824.9282"
"2013","SE",3175,"SE11","NA","1553.066"
"2013","SE",3208,"SE11","NA","1376.78"
"2013","SE",3219,"SE11","NA","1649.856"
"2013","SE",3233,"SE11","NA","637.4937"
"2013","SE",3234,"SE11","NA","689.6269"
"2013","SE",3251,"SE11","NA","688.3901"
"2013","SE",3256,"SE11","NA","824.9282"
"2013","SE",3263,"SE11","NA","1205.392"
"2013","SE",3268,"SE11","NA","1205.392"
"2013","SE",3291,"SE11","NA","637.4937"
"2013","SE",3294,"SE11","NA","424.9958"
"2013","SE",3305,"SE11","NA","1621.129"
"2013","SE",3306,"SE11","NA","1230.582"
"2013","SE",3314,"SE11","NA","1102.393"
"2013","SE",3320,"SE11","NA","1649.856"
"2013","SE",3340,"SE11","NA","551.1964"
"2013","SE",3354,"SE11","NA","824.9282"
"2013","SE",3363,"SE11","NA","1649.856"
"2013","SE",3379,"SE11","NA","615.291"
"2013","SE",3381,"SE11","NA","498.4945"
"2013","SE",3387,"SE11","NA","1088.305"
"2013","SE",3400,"SE11","NA","542.6959"
"2013","SE",3418,"SE11","NA","1621.129"
"2013","SE",3435,"SE11","NA","996.989"
"2013","SE",3442,"SE11","NA","1088.305"
"2013","SE",3452,"SE11","NA","689.6269"
"2013","SE",3462,"SE11","NA","1649.856"
"2013","SE",3468,"SE11","NA","1376.78"
"2013","SE",3502,"SE11","NA","637.4937"
"2013","SE",3506,"SE11","NA","988.7079"
"2013","SE",3517,"SE11","NA","1230.582"
"2013","SE",3538,"SE11","NA","1649.856"
"2013","SE",3539,"SE11","NA","410.194"
"2013","SE",3540,"SE11","NA","776.5328"
"2013","SE",3545,"SE11","NA","996.989"
"2013","SE",3555,"SE11","NA","776.5328"
"2013","SE",3566,"SE11","NA","1377.534"
"2013","SE",3577,"SE11","NA","689.6269"
"2013","SE",3593,"SE11","NA","824.9282"
"2013","SE",3629,"SE11","NA","1649.856"
"2013","SE",3641,"SE11","NA","689.6269"
"2013","SE",3671,"SE11","NA","789.4838"
"2013","SE",3678,"SE11","NA","1088.305"
"2013","SE",3699,"SE11","NA","602.6958"
"2013","SE",3710,"SE11","NA","498.4945"
"2013","SE",3716,"SE11","NA","615.291"
"2013","SE",3726,"SE11","NA","458.9267"
"2013","SE",3729,"SE11","NA","1085.392"
"2013","SE",3737,"SE11","NA","498.4945"
"2013","SE",3752,"SE11","NA","824.9282"
"2013","SE",3766,"SE11","NA","551.1964"
"2013","SE",3785,"SE11","NA","1379.254"
"2013","SE",3793,"SE11","NA","1578.968"
"2013","SE",3842,"SE11","NA","1379.254"
"2013","SE",3862,"SE11","NA","1621.129"
"2013","SE",3864,"SE11","NA","574.8065"
"2013","SE",3871,"SE11","NA","1376.78"
"2013","SE",3876,"SE11","NA","1088.305"
"2013","SE",3885,"SE11","NA","1553.066"
"2013","SE",3889,"SE11","NA","459.7513"
"2013","SE",3893,"SE11","NA","1088.305"
"2013","SE",3918,"SE11","NA","1088.305"
"2013","SE",3942,"SE11","NA","344.3835"
"2013","SE",3963,"SE11","NA","637.4937"
"2013","SE",3964,"SE11","NA","637.4937"
"2013","SE",3970,"SE11","NA","494.3539"
"2013","SE",4000,"SE11","NA","1649.856"
"2013","SE",4006,"SE11","NA","494.3539"
"2013","SE",4021,"SE11","NA","824.9282"
"2013","SE",4030,"SE11","NA","1205.392"
"2013","SE",4048,"SE11","NA","615.291"
"2013","SE",4086,"SE11","NA","494.3539"
"2013","SE",4087,"SE11","NA","1377.534"
"2013","SE",4107,"SE11","NA","615.291"
"2013","SE",4109,"SE11","NA","776.5328"
"2013","SE",4112,"SE11","NA","1578.968"
"2013","SE",4126,"SE11","NA","1085.392"
"2013","SE",4133,"SE11","NA","1379.254"
"2013","SE",4166,"SE11","NA","988.7079"
"2013","SE",4185,"SE11","NA","996.989"
"2013","SE",4201,"SE11","NA","542.6959"
"2013","SE",4208,"SE11","NA","1088.305"
"2013","SE",4221,"SE11","NA","1553.066"
"2013","SE",4222,"SE11","NA","494.3539"
"2013","SE",4245,"SE11","NA","602.6958"
"2013","SE",4258,"SE11","NA","526.3225"
"2013","SE",4266,"SE11","NA","1553.066"
"2013","SE",4295,"SE11","NA","637.4937"
"2013","SE",4313,"SE11","NA","1088.305"
"2013","SE",4314,"SE11","NA","307.6455"
"2013","SE",4317,"SE11","NA","637.4937"
"2013","SE",4321,"SE11","NA","789.4838"
"2013","SE",4323,"SE11","NA","602.6958"
"2013","SE",4333,"SE11","NA","410.194"
"2013","SE",4346,"SE11","NA","689.6269"
"2013","SE",4369,"SE11","NA","1621.129"
"2013","SE",4373,"SE11","NA","1230.582"
"2013","SE",4392,"SE11","NA","1377.534"
"2013","SE",4425,"SE11","NA","1377.534"
"2013","SE",4440,"SE11","NA","1553.066"
"2013","SE",4444,"SE11","NA","1088.305"
"2013","SE",4455,"SE11","NA","344.8135"
"2013","SE",4461,"SE11","NA","1377.534"
"2013","SE",4482,"SE11","NA","824.9282"
"2013","SE",4495,"SE11","NA","602.6958"
"2013","SE",4527,"SE11","NA","1230.582"
"2013","SE",4536,"SE11","NA","637.4937"
"2013","SE",4540,"SE11","NA","494.3539"
"2013","SE",4541,"SE11","NA","688.7669"
"2013","SE",4552,"SE11","NA","1205.392"
"2013","SE",4576,"SE11","NA","1553.066"
"2013","SE",4577,"SE11","NA","996.989"
"2013","SE",4587,"SE11","NA","1088.305"
"2013","SE",4591,"SE11","NA","459.7513"
"2013","SE",4596,"SE11","NA","602.6958"
"2013","SE",4608,"SE11","NA","637.4937"
"2013","SE",4614,"SE11","NA","602.6958"
"2013","SE",4615,"SE11","NA","1376.78"
"2013","SE",4641,"SE11","NA","1553.066"
"2013","SE",4691,"SE11","NA","1377.534"
"2013","SE",4711,"SE11","NA","688.3901"
"2013","SE",4729,"SE11","NA","776.5328"
"2013","SE",4747,"SE11","NA","1085.392"
"2013","SE",4752,"SE11","NA","824.9282"
"2013","SE",4784,"SE11","NA","637.4937"
"2013","SE",4800,"SE11","NA","776.5328"
"2013","SE",4814,"SE11","NA","1649.856"
"2013","SE",4826,"SE11","NA","996.989"
"2013","SE",4865,"SE11","NA","615.291"
"2013","SE",4873,"SE11","NA","551.1964"
"2013","SE",4891,"SE11","NA","688.7669"
"2013","SE",4912,"SE11","NA","824.9282"
"2013","SE",4931,"SE11","NA","602.6958"
"2013","SE",4937,"SE11","NA","1205.392"
"2013","SE",4968,"SE11","NA","637.4937"
"2013","SE",4971,"SE11","NA","246.1164"
"2013","SE",4975,"SE11","NA","494.3539"
"2013","SE",4986,"SE11","NA","996.989"
"2013","SE",4994,"SE11","NA","688.7669"
"2013","SE",5004,"SE11","NA","776.5328"
"2013","SE",5078,"SE11","NA","637.4937"
"2013","SE",5089,"SE11","NA","1578.968"
"2013","SE",5120,"SE11","NA","1377.534"
"2013","SE",5125,"SE11","NA","1205.392"
"2013","SE",5145,"SE11","NA","996.989"
"2013","SE",5160,"SE11","NA","1205.392"
"2013","SE",5183,"SE11","NA","1274.987"
"2013","SE",5211,"SE11","NA","1649.856"
"2013","SE",5217,"SE11","NA","551.1964"
"2013","SE",5221,"SE11","NA","688.7669"
"2013","SE",5229,"SE11","NA","1376.78"
"2013","SE",5249,"SE11","NA","615.291"
"2013","SE",5251,"SE11","NA","494.3539"
"2013","SE",5255,"SE11","NA","551.1964"
"2013","SE",5291,"SE11","NA","824.9282"
"2013","SE",5303,"SE11","NA","637.4937"
"2013","SE",5322,"SE11","NA","542.6959"
"2013","SE",5324,"SE11","NA","1102.393"
"2013","SE",5359,"SE11","NA","689.6269"
"2013","SE",5403,"SE11","NA","551.1964"
"2013","SE",5404,"SE11","NA","1088.305"
"2013","SE",5405,"SE11","NA","307.6455"
"2013","SE",5407,"SE11","NA","1578.968"
"2013","SE",5413,"SE11","NA","498.4945"
"2013","SE",5423,"SE11","NA","776.5328"
"2013","SE",5430,"SE11","NA","776.5328"
"2013","SE",5437,"SE11","NA","988.7079"
"2013","SE",5441,"SE11","NA","1578.968"
"2013","SE",5445,"SE11","NA","1102.393"
"2013","SE",5450,"SE11","NA","637.4937"
"2013","SE",5464,"SE11","NA","988.7079"
"2013","SE",5482,"SE11","NA","549.9521"
"2013","SE",5497,"SE11","NA","1102.393"
"2013","SE",5541,"SE11","NA","1088.305"
"2013","SE",5552,"SE11","NA","410.194"
"2013","SE",5602,"SE11","NA","1649.856"
"2013","SE",5630,"SE11","NA","1205.392"
"2013","SE",5633,"SE11","NA","615.291"
"2013","SE",5643,"SE11","NA","1649.856"
"2013","SE",5654,"SE11","NA","498.4945"
"2013","SE",5702,"SE11","NA","602.6958"
"2013","SE",5705,"SE11","NA","1649.856"
"2013","SE",5709,"SE11","NA","494.3539"
"2013","SE",5738,"SE11","NA","544.1523"
"2013","SE",5761,"SE11","NA","1377.534"
"2013","SE",5778,"SE11","NA","1621.129"
"2013","SE",5826,"SE11","NA","996.989"
"2013","SE",5834,"SE11","NA","1085.392"
"2013","SE",5848,"SE11","NA","275.356"
"2013","SE",5849,"SE11","NA","1649.856"
"2013","SE",5862,"SE11","NA","1649.856"
"2013","SE",5878,"SE11","NA","996.989"
"2013","SE",5895,"SE11","NA","996.989"
"2013","SE",5905,"SE11","NA","1379.254"
"2013","SE",5962,"SE11","NA","824.9282"
"2013","SE",5992,"SE11","NA","551.1964"
"2013","SE",6009,"SE11","NA","1649.856"
"2013","SE",6014,"SE11","NA","551.1964"
"2013","SE",6016,"SE11","NA","544.1523"
"2013","SE",6044,"SE11","NA","542.6959"
"2013","SE",6048,"SE11","NA","1085.392"
"2013","SE",6098,"SE11","NA","615.291"
"2013","SE",6099,"SE11","NA","494.3539"
"2013","SE",6100,"SE11","NA","1088.305"
"2013","SE",6108,"SE11","NA","602.6958"
"2013","SE",6118,"SE11","NA","776.5328"
"2013","SE",6135,"SE11","NA","1621.129"
"2013","SE",6145,"SE11","NA","1621.129"
"2013","SE",6164,"SE11","NA","615.291"
"2013","SE",6182,"SE11","NA","996.989"
"2013","SE",6194,"SE11","NA","615.291"
"2013","SE",6212,"SE11","NA","688.7669"
"2013","SE",6238,"SE11","NA","988.7079"
"2013","SE",6249,"SE11","NA","824.9282"
"2013","SE",6275,"SE11","NA","602.6958"
"2013","SE",6293,"SE11","NA","494.3539"
"2013","SE",6296,"SE11","NA","1553.066"
"2013","SE",6308,"SE11","NA","1376.78"
"2013","SE",6314,"SE11","NA","544.1523"
"2013","SE",6317,"SE11","NA","551.1964"
"2013","SE",6336,"SE11","NA","498.4945"
"2013","SE",6356,"SE11","NA","542.6959"
"2013","SE",6366,"SE11","NA","602.6958"
"2013","SE",6443,"SE11","NA","1149.613"
"2013","SE",6474,"SE11","NA","1088.305"
"2013","SE",6475,"SE11","NA","542.6959"
"2013","SE",6478,"SE11","NA","637.4937"
"2013","SE",6491,"SE11","NA","637.4937"
"2013","SE",6503,"SE11","NA","1102.393"
"2013","SE",6504,"SE11","NA","1205.392"
"2013","SE",6541,"SE11","NA","551.1964"
"2013","SE",6542,"SE11","NA","498.4945"
"2013","SE",6555,"SE11","NA","551.1964"
"2013","SE",6557,"SE11","NA","1230.582"
"2013","SE",6577,"SE11","NA","1088.305"
"2013","SE",6580,"SE11","NA","1102.393"
"2013","SE",6600,"SE11","NA","1649.856"
"2013","SE",6616,"SE11","NA","776.5328"
"2013","SE",6639,"SE11","NA","996.989"
"2013","SE",6648,"SE11","NA","526.3225"
"2013","SE",6654,"SE11","NA","1377.534"
"2013","SE",6668,"SE11","NA","498.4945"
"2013","SE",6750,"SE11","NA","1376.78"
"2013","SE",6754,"SE11","NA","1102.393"
"2013","SE",6763,"SE11","NA","1621.129"
"2013","SE",6764,"SE11","NA","1621.129"
"2013","SE",6782,"SE11","NA","1376.78"
"2013","SE",6783,"SE11","NA","517.6885"
"2013","SE",6792,"SE11","NA","776.5328"
"2013","SE",6815,"SE11","NA","1379.254"
"2013","SE",6835,"SE11","NA","824.9282"
"2013","SE",6849,"SE11","NA","1578.968"
"2013","SE",6855,"SE11","NA","1649.856"
"2013","SE",6861,"SE11","NA","494.3539"
"2013","SE",6872,"SE11","NA","526.3225"
"2013","SE",6874,"SE11","NA","689.6269"
"2013","SE",6890,"SE11","NA","1376.78"
"2013","SE",6896,"SE11","NA","824.9282"
"2013","SE",6912,"SE11","NA","394.7419"
"2013","SE",6919,"SE11","NA","494.3539"
"2013","SE",6940,"SE11","NA","544.1523"
"2013","SE",6999,"SE11","NA","996.989"
"2013","SE",7000,"SE11","NA","776.5328"
"2013","SE",7007,"SE11","NA","459.178"
"2013","SE",7012,"SE11","NA","526.3225"
"2013","SE",7026,"SE11","NA","498.4945"
"2013","SE",7029,"SE11","NA","824.9282"
"2013","SE",7033,"SE11","NA","344.3835"
"2013","SE",7042,"SE11","NA","602.6958"
"2013","SE",7069,"SE11","NA","1088.305"
"2013","SE",7079,"SE11","NA","615.291"
"2013","SE",7085,"SE11","NA","542.6959"
"2013","SE",7092,"SE11","NA","1649.856"
"2013","SE",7093,"SE11","NA","1649.856"
"2013","SE",7104,"SE11","NA","602.6958"
"2013","SE",7106,"SE11","NA","637.4937"
"2013","SE",7123,"SE11","NA","1553.066"
"2013","SE",7131,"SE11","NA","1649.856"
"2013","SE",7160,"SE11","NA","1274.987"
"2013","SE",7189,"SE11","NA","996.989"
"2013","SE",7212,"SE11","NA","1621.129"
"2013","SE",7281,"SE11","NA","1088.305"
"2013","SE",7289,"SE11","NA","776.5328"
"2013","SE",7293,"SE11","NA","1553.066"
"2013","SE",7303,"SE11","NA","776.5328"
"2013","SE",7328,"SE11","NA","615.291"
"2013","SE",7335,"SE11","NA","776.5328"
"2013","SE",7341,"SE11","NA","1379.254"
"2013","SE",7350,"SE11","NA","1379.254"
"2013","SE",7364,"SE11","NA","1377.534"
"2013","SE",7381,"SE11","NA","544.1523"
"2013","SE",7382,"SE11","NA","498.4945"
"2013","SE",7389,"SE11","NA","602.6958"
"2013","SE",7390,"SE11","NA","996.989"
"2013","SE",7391,"SE11","NA","1578.968"
"2013","SE",7398,"SE11","NA","1649.856"
"2013","SE",7407,"SE11","NA","615.291"
"2013","SE",7413,"SE11","NA","615.291"
"2013","SE",7422,"SE11","NA","688.7669"
"2013","SE",7430,"SE11","NA","574.8065"
"2013","SE",7439,"SE11","NA","494.3539"
"2013","SE",7446,"SE11","NA","549.9521"
"2013","SE",7484,"SE11","NA","574.8065"
"2013","SE",7485,"SE11","NA","637.4937"
"2013","SE",7487,"SE11","NA","602.6958"
"2013","SE",7488,"SE11","NA","1578.968"
"2013","SE",7495,"SE11","NA","574.8065"
"2013","SE",7501,"SE11","NA","551.1964"
"2013","SE",7513,"SE11","NA","602.6958"
"2013","SE",7561,"SE11","NA","1102.393"
"2013","SE",7563,"SE11","NA","689.6269"
"2013","SE",7576,"SE11","NA","498.4945"
"2013","SE",7648,"SE11","NA","498.4945"
"2013","SE",7654,"SE11","NA","1649.856"
"2013","SE",7674,"SE11","NA","412.4641"
"2013","SE",7682,"SE11","NA","544.1523"
"2013","SE",7739,"SE11","NA","689.6269"
"2013","SE",7780,"SE11","NA","498.4945"
"2013","SE",7821,"SE11","NA","1553.066"
"2013","SE",7829,"SE11","NA","344.3835"
"2013","SE",7852,"SE11","NA","394.7419"
"2013","SE",7862,"SE11","NA","1649.856"
"2013","SE",7879,"SE11","NA","551.1964"
"2013","SE",7885,"SE11","NA","988.7079"
"2013","SE",7896,"SE11","NA","1379.254"
"2013","SE",7923,"SE11","NA","776.5328"
"2013","SE",7942,"SE11","NA","615.291"
"2013","SE",7947,"SE11","NA","1379.254"
"2013","SE",7956,"SE11","NA","1085.392"
"2013","SE",7958,"SE11","NA","1649.856"
"2013","SE",7959,"SE11","NA","689.6269"
"2013","SE",7970,"SE11","NA","615.291"
"2013","SE",7971,"SE11","NA","824.9282"
"2013","SE",7976,"SE11","NA","1088.305"
"2013","SE",8022,"SE11","NA","1649.856"
"2013","SE",8023,"SE11","NA","494.3539"
"2013","SE",8061,"SE11","NA","988.7079"
"2013","SE",8100,"SE11","NA","996.989"
"2013","SE",8104,"SE11","NA","544.1523"
"2013","SE",8125,"SE11","NA","688.7669"
"2013","SE",8145,"SE11","NA","1578.968"
"2013","SE",8163,"SE11","NA","615.291"
"2013","SE",8173,"SE11","NA","688.3901"
"2013","SE",8183,"SE11","NA","1376.78"
"2013","SE",8188,"SE11","NA","1376.78"
"2013","SE",8201,"SE11","NA","996.989"
"2013","SE",8207,"SE11","NA","688.3901"
"2013","SE",8229,"SE11","NA","1205.392"
"2013","SE",8242,"SE11","NA","789.4838"
"2013","SE",8266,"SE11","NA","1088.305"
"2013","SE",8283,"SE11","NA","1085.392"
"2013","SE",8295,"SE11","NA","1376.78"
"2013","SE",8309,"SE11","NA","1377.534"
"2013","SE",8346,"SE11","NA","996.989"
"2013","SE",8352,"SE11","NA","498.4945"
"2013","SE",8353,"SE11","NA","1085.392"
"2013","SE",8355,"SE11","NA","1379.254"
"2013","SE",8376,"SE11","NA","1379.254"
"2013","SE",8381,"SE11","NA","1102.393"
"2013","SE",8391,"SE11","NA","551.1964"
"2013","SE",8428,"SE11","NA","615.291"
"2013","SE",8496,"SE11","NA","776.5328"
"2013","SE",8503,"SE11","NA","689.6269"
"2013","SE",8528,"SE11","NA","459.7513"
"2013","SE",8591,"SE11","NA","1085.392"
"2013","SE",8603,"SE11","NA","494.3539"
"2013","SE",8611,"SE11","NA","412.4641"
"2013","SE",8651,"SE11","NA","1649.856"
"2013","SE",8658,"SE11","NA","551.1964"
"2013","SE",8660,"SE11","NA","602.6958"
"2013","SE",8709,"SE11","NA","1085.392"
"2013","SE",8714,"SE11","NA","776.5328"
"2013","SE",8718,"SE11","NA","689.6269"
"2013","SE",8749,"SE11","NA","542.6959"
"2013","SE",8754,"SE11","NA","776.5328"
"2013","SE",8761,"SE11","NA","542.6959"
"2013","SE",8794,"SE11","NA","1088.305"
"2013","SE",8808,"SE11","NA","1377.534"
"2013","SE",8820,"SE11","NA","542.6959"
"2013","SE",8825,"SE11","NA","1205.392"
"2013","SE",8830,"SE11","NA","459.178"
"2013","SE",8846,"SE11","NA","1205.392"
"2013","SE",8851,"SE11","NA","574.8065"
"2013","SE",8863,"SE11","NA","1230.582"
"2013","SE",8867,"SE11","NA","1149.613"
"2013","SE",8871,"SE11","NA","494.3539"
"2013","SE",8888,"SE11","NA","776.5328"
"2013","SE",8893,"SE11","NA","344.195"
"2013","SE",8896,"SE11","NA","1230.582"
"2013","SE",8939,"SE11","NA","996.989"
"2013","SE",8953,"SE11","NA","824.9282"
"2013","SE",8955,"SE11","NA","551.1964"
"2013","SE",8971,"SE11","NA","1088.305"
"2013","SE",8975,"SE11","NA","1621.129"
"2013","SE",8977,"SE11","NA","824.9282"
"2013","SE",8983,"SE11","NA","574.8065"
"2013","SE",8995,"SE11","NA","776.5328"
